"","docname","newspaper","date.x","url","hostile","neutral","orderly","justice","identified","unsure","other","newspaper_name","lynch_address","date.y","news_address","news_location_lon","news_location_lat","newspaper_city","newspaper_state_code","year","page","city_lynch","state_lynch","sn","lynching.lon","lynching.lat","miles","in_state","decade","Newspaper_State","Newspaper_Region","Border","total_words","file_id_old"
"775","14744_0","The Tacoma times (Tacoma, Wash.)","1918-04-05","https://articleextractor.org/pages/14744/wa_fir_ver01/sn88085187/1918/04/05/ed-1/seq-1/1",1,0,0,0,0,0,0,"The Tacoma times","Collinsville, IL","4/5/1918","Tacoma, Washington",-122.44429,47.252877,"Tacoma","WA",1918,"seq-1","Collinsville","IL","sn88085187",-89.9845476,38.6703266,1732,"N",1910,"Washington","West","Not_Border",374,14744
"776","17479_0","Daily Republican ([Wilmington, De...)","1883-05-02","https://articleextractor.org/pages/17479/deu_glisseo_ver01/sn84038114/1883/05/02/ed-1/seq-1/1",0,0,1,0,0,0,0,"Daily Republican","Muscle Shoals, AL","5/2/1883",", Delaware",-75.52767,38.910832,NA,"DE",1883,"seq-1","Muscle Shoals","AL","sn84038114",-87.6675292,34.7448112,731,"N",1880,"Delaware","South","Border",202,17479
"777","14745_0","The Seattle post-intelligencer (Seattle, Wash. ...)","1899-08-09","https://articleextractor.org/pages/14745/wa_entiat_ver01/sn83045604/1899/08/09/ed-1/seq-2/1",1,0,0,0,0,0,0,"The Seattle post-intelligencer","Tallulah, LA","8/9/1899","Seattle, Washington",-122.33285,47.606139,"Seattle","WA",1899,"seq-2","Tallulah","LA","sn83045604",-91.1867771,32.4084765,1937,"N",1890,"Washington","West","Not_Border",697,14745
"778","14745_0","The Seattle post-intelligencer (Seattle, Wash. ...)","1899-08-09","https://articleextractor.org/pages/14745/wa_entiat_ver01/sn83045604/1899/08/09/ed-1/seq-2/1",1,0,0,0,0,0,0,"The Seattle post-intelligencer","Tallulah, LA","8/9/1899","Seattle, Washington",-122.33285,47.606139,"Seattle","WA",1899,"seq-2","Tallulah","LA","sn83045604",-91.1867771,32.4084765,1937,"N",1890,"Washington","West","Not_Border",697,14745
"779","17479_0","Daily Republican ([Wilmington, De...)","1883-05-02","https://articleextractor.org/pages/17479/deu_glisseo_ver01/sn84038114/1883/05/02/ed-1/seq-1/1",1,0,0,0,0,0,0,"Daily Republican","Muscle Shoals, AL","5/2/1883",", Delaware",-75.52767,38.910832,NA,"DE",1883,"seq-1","Muscle Shoals","AL","sn84038114",-87.6675292,34.7448112,731,"N",1880,"Delaware","South","Border",202,17479
"780","14745_0","The Seattle post-intelligencer (Seattle, Wash. ...)","1899-08-09","https://articleextractor.org/pages/14745/wa_entiat_ver01/sn83045604/1899/08/09/ed-1/seq-2/1",1,0,0,0,0,0,0,"The Seattle post-intelligencer","Tallulah, LA","8/9/1899","Seattle, Washington",-122.33285,47.606139,"Seattle","WA",1899,"seq-2","Tallulah","LA","sn83045604",-91.1867771,32.4084765,1937,"N",1890,"Washington","West","Not_Border",697,14745
"781","17480_0","Daily Republican ([Wilmington, De...)","1883-08-03","https://articleextractor.org/pages/17480/deu_glisseo_ver01/sn84038114/1883/08/03/ed-1/seq-4/1",0,1,0,0,0,0,0,"Daily Republican","Mayersville, LA","8/3/1883",", Delaware",-75.52767,38.910832,NA,"DE",1883,"seq-4","Mayersville","LA","sn84038114",-91.5208624,30.5190775,1076,"N",1880,"Delaware","South","Border",133,17480
"782","17484_0","Delaware gazette and state journal. (Wilmington, Del...)","1892-09-08","https://articleextractor.org/pages/17484/deu_horcrux_ver01/sn88053046/1892/09/08/ed-1/seq-7/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Edmonton, KY","9/8/1892","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1892,"seq-7","Edmonton","KY","sn88053046",-85.6121906,36.9800563,578,"N",1890,"Delaware","South","Border",63,17484
"783","17484_0","Delaware gazette and state journal. (Wilmington, Del...)","1892-09-08","https://articleextractor.org/pages/17484/deu_horcrux_ver01/sn88053046/1892/09/08/ed-1/seq-7/1",0,0,0,0,0,1,0,"Delaware gazette and state journal.","Edmonton, KY","9/8/1892","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1892,"seq-7","Edmonton","KY","sn88053046",-85.6121906,36.9800563,578,"N",1890,"Delaware","South","Border",63,17484
"784","14746_0","The Seattle post-intelligencer (Seattle, Wash. ...)","1891-12-17","https://articleextractor.org/pages/14746/wa_entiat_ver01/sn83045604/1891/12/17/ed-1/seq-1/2",0,1,0,0,0,0,0,"The Seattle post-intelligencer","Cowlitz County, WA","12/17/1891","Seattle, Washington",-122.33285,47.606139,"Seattle","WA",1891,"seq-1","Cowlitz County","WA","sn83045604",-122.7746902,46.1746472,101,"Y",1890,"Washington","West","Not_Border",396,14746
"785","17485_0","Delaware gazette and state journal. (Wilmington, Del...)","1891-04-30","https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/1891/04/30/ed-1/seq-3/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Walla Walla, WA","4/30/1891","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1891,"seq-3","Walla Walla","WA","sn88053046",-118.3430209,46.0645809,2184,"N",1890,"Delaware","South","Border",476,17485
"786","14750_0","The Evening statesman (Walla Walla, Wa...)","1907-03-06","https://articleextractor.org/pages/14750/wa_elwha_ver01/sn88085421/1907/03/06/ed-1/seq-8/1",0,1,0,1,0,0,0,"The Evening statesman","Marietta, NA","3/6/1907","Walla Walla, Washington",-118.34302,46.064581,"Walla Walla","WA",1907,"seq-8","Marietta",NA,"sn88085421",-84.5499327,33.952602,1957,"N",1900,"Washington","West","Not_Border",181,14750
"787","17485_0","Delaware gazette and state journal. (Wilmington, Del...)","1891-04-30","https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/1891/04/30/ed-1/seq-3/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Walla Walla, WA","4/30/1891","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1891,"seq-3","Walla Walla","WA","sn88053046",-118.3430209,46.0645809,2184,"N",1890,"Delaware","South","Border",476,17485
"788","17485_0","Delaware gazette and state journal. (Wilmington, Del...)","1891-04-30","https://articleextractor.org/pages/17485/deu_horcrux_ver01/sn88053046/1891/04/30/ed-1/seq-3/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Walla Walla, WA","4/30/1891","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1891,"seq-3","Walla Walla","WA","sn88053046",-118.3430209,46.0645809,2184,"N",1890,"Delaware","South","Border",476,17485
"789","14753_0","The Evening statesman (Walla Walla, Wa...)","1909-12-10","https://articleextractor.org/pages/14753/wa_elwha_ver01/sn88085421/1909/12/10/ed-1/seq-4/1",0,0,0,0,1,0,0,"The Evening statesman","NA, NA","12/10/1909","Walla Walla, Washington",-118.34302,46.064581,"Walla Walla","WA",1909,"seq-4",NA,NA,"sn88085421",NA,NA,NA,"N",1900,"Washington","West","Not_Border",159,14753
"790","14753_0","The Evening statesman (Walla Walla, Wa...)","1909-12-10","https://articleextractor.org/pages/14753/wa_elwha_ver01/sn88085421/1909/12/10/ed-1/seq-4/1",0,0,0,0,1,0,0,"The Evening statesman","NA, NA","12/10/1909","Walla Walla, Washington",-118.34302,46.064581,"Walla Walla","WA",1909,"seq-4",NA,NA,"sn88085421",NA,NA,NA,"N",1900,"Washington","West","Not_Border",159,14753
"791","14753_0","The Evening statesman (Walla Walla, Wa...)","1909-12-10","https://articleextractor.org/pages/14753/wa_elwha_ver01/sn88085421/1909/12/10/ed-1/seq-4/1",0,0,0,0,1,0,0,"The Evening statesman","NA, NA","12/10/1909","Walla Walla, Washington",-118.34302,46.064581,"Walla Walla","WA",1909,"seq-4",NA,NA,"sn88085421",NA,NA,NA,"N",1900,"Washington","West","Not_Border",159,14753
"792","14753_0","The Evening statesman (Walla Walla, Wa...)","1909-12-10","https://articleextractor.org/pages/14753/wa_elwha_ver01/sn88085421/1909/12/10/ed-1/seq-4/1",0,0,0,0,1,0,0,"The Evening statesman","NA, NA","12/10/1909","Walla Walla, Washington",-118.34302,46.064581,"Walla Walla","WA",1909,"seq-4",NA,NA,"sn88085421",NA,NA,NA,"N",1900,"Washington","West","Not_Border",159,14753
"793","14756_0","Iditarod pioneer. (Iditarod, Alask...)","1915-08-21","https://articleextractor.org/pages/14756/ak_eskimocurlew_ver02/sn95060032/1915/08/21/ed-1/seq-1/3",1,0,0,0,0,0,0,"Iditarod pioneer.","Milledgeville, GA","8/21/1915","Iditarod, Alaska",-158.0955,62.543938,"Iditarod","AK",1915,"seq-1","Milledgeville","GA","sn95060032",-83.2320991,33.0801429,3748,"N",1910,"Alaska","West","Not_Border",335,14756
"794","14756_0","Iditarod pioneer. (Iditarod, Alask...)","1915-08-21","https://articleextractor.org/pages/14756/ak_eskimocurlew_ver02/sn95060032/1915/08/21/ed-1/seq-1/3",1,0,0,0,0,0,0,"Iditarod pioneer.","Milledgeville, GA","8/21/1915","Iditarod, Alaska",-158.0955,62.543938,"Iditarod","AK",1915,"seq-1","Milledgeville","GA","sn95060032",-83.2320991,33.0801429,3748,"N",1910,"Alaska","West","Not_Border",335,14756
"795","14756_0","Iditarod pioneer. (Iditarod, Alask...)","1915-08-21","https://articleextractor.org/pages/14756/ak_eskimocurlew_ver02/sn95060032/1915/08/21/ed-1/seq-1/3",1,0,0,0,0,0,0,"Iditarod pioneer.","Milledgeville, GA","8/21/1915","Iditarod, Alaska",-158.0955,62.543938,"Iditarod","AK",1915,"seq-1","Milledgeville","GA","sn95060032",-83.2320991,33.0801429,3748,"N",1910,"Alaska","West","Not_Border",335,14756
"796","14756_0","Iditarod pioneer. (Iditarod, Alask...)","1915-08-21","https://articleextractor.org/pages/14756/ak_eskimocurlew_ver02/sn95060032/1915/08/21/ed-1/seq-1/3",1,0,0,0,0,0,0,"Iditarod pioneer.","Milledgeville, GA","8/21/1915","Iditarod, Alaska",-158.0955,62.543938,"Iditarod","AK",1915,"seq-1","Milledgeville","GA","sn95060032",-83.2320991,33.0801429,3748,"N",1910,"Alaska","West","Not_Border",335,14756
"797","14756_0","Iditarod pioneer. (Iditarod, Alask...)","1915-08-21","https://articleextractor.org/pages/14756/ak_eskimocurlew_ver02/sn95060032/1915/08/21/ed-1/seq-1/3",1,0,0,0,0,0,0,"Iditarod pioneer.","Milledgeville, GA","8/21/1915","Iditarod, Alaska",-158.0955,62.543938,"Iditarod","AK",1915,"seq-1","Milledgeville","GA","sn95060032",-83.2320991,33.0801429,3748,"N",1910,"Alaska","West","Not_Border",335,14756
"798","14757_0","The Daily Alaska empire (Juneau, Alaska)","1927-05-05","https://articleextractor.org/pages/14757/ak_goshawk_ver01/sn83045499/1927/05/05/ed-1/seq-1/2",1,0,0,1,0,0,0,"The Daily Alaska empire","Little Rock, AR","5/5/1927","Juneau, Alaska",-134.42013,58.300493,"Juneau","AK",1927,"seq-1","Little Rock","AR","sn83045499",-92.2880157,34.7444618,2516,"N",1920,"Alaska","West","Not_Border",143,14757
"799","14757_0","The Daily Alaska empire (Juneau, Alaska)","1927-05-05","https://articleextractor.org/pages/14757/ak_goshawk_ver01/sn83045499/1927/05/05/ed-1/seq-1/2",1,0,0,1,0,0,0,"The Daily Alaska empire","Little Rock, AR","5/5/1927","Juneau, Alaska",-134.42013,58.300493,"Juneau","AK",1927,"seq-1","Little Rock","AR","sn83045499",-92.2880157,34.7444618,2516,"N",1920,"Alaska","West","Not_Border",143,14757
"800","14757_0","The Daily Alaska empire (Juneau, Alaska)","1927-05-05","https://articleextractor.org/pages/14757/ak_goshawk_ver01/sn83045499/1927/05/05/ed-1/seq-1/2",1,0,0,1,0,0,0,"The Daily Alaska empire","Little Rock, AR","5/5/1927","Juneau, Alaska",-134.42013,58.300493,"Juneau","AK",1927,"seq-1","Little Rock","AR","sn83045499",-92.2880157,34.7444618,2516,"N",1920,"Alaska","West","Not_Border",143,14757
"801","14757_0","The Daily Alaska empire (Juneau, Alaska)","1927-05-05","https://articleextractor.org/pages/14757/ak_goshawk_ver01/sn83045499/1927/05/05/ed-1/seq-1/2",1,0,0,1,0,0,0,"The Daily Alaska empire","Little Rock, AR","5/5/1927","Juneau, Alaska",-134.42013,58.300493,"Juneau","AK",1927,"seq-1","Little Rock","AR","sn83045499",-92.2880157,34.7444618,2516,"N",1920,"Alaska","West","Not_Border",143,14757
"802","14758_0","The Alaska daily empire (Juneau, Alaska)","1925-02-26","https://articleextractor.org/pages/14758/ak_goshawk_ver01/sn84020657/1925/02/26/ed-1/seq-1/1",0,1,0,0,0,0,0,"The Alaska daily empire","Sheveport, LA","2/26/1925","Juneau, Alaska",-134.42013,58.300493,"Juneau","AK",1925,"seq-1","Sheveport","LA","sn84020657",-93.7501789,32.5251516,2593,"N",1920,"Alaska","West","Not_Border",25,14758
"803","14762_0","Judsonia weekly advance. (Judsonia, Ark.)","1915-08-25","https://articleextractor.org/pages/14762/arhi_aerosmith_ver01/sn91050157/1915/08/25/ed-1/seq-4/2",0,1,0,0,0,0,0,"Judsonia weekly advance.","Bainbridge, GA","8/25/1915","Judsonia, Arkansas",-91.63647,35.28303,"Judsonia","AR",1915,"seq-4","Bainbridge","GA","sn91050157",-84.5754699,30.9037995,509,"N",1910,"Arkansas","South","Not_Border",26,14762
"804","16988_0","The daily dispatch (Richmond [Va.])","1852-03-15","https://articleextractor.org/pages/16988/vi_manowar_ver01/sn84024738/1852/03/15/ed-1/seq-2/1",0,1,0,0,0,0,0,"The daily dispatch","Grenda, MS","3/15/1852","Richmond , Virginia",-77.43605,37.540725,"Richmond","VA",1852,"seq-2","Grenda","MS","sn84024738",-89.8084192,33.7690049,742,"N",1850,"Virginia","South","Not_Border",462,16988
"805","16991_0","The republic (Washington [D.C...)","1852-04-27","https://articleextractor.org/pages/16991/dlc_dragon_ver01/sn82014434/1852/04/27/ed-1/seq-2/1",0,0,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","16993_0","Gallipolis journal (Gallipolis, Ohi...)","1852-03-18","https://articleextractor.org/pages/16993/ohi_edgar_ver01/sn85038121/1852/03/18/ed-1/seq-2/1",0,1,0,0,0,0,0,"Gallipolis journal","Hickman, MS","3/18/1852","Gallipolis, Ohio",-82.20237,38.809803,"Gallipolis","OH",1852,"seq-2","Hickman","MS","sn85038121",-89.3985283,32.3546679,602,"N",1850,"Ohio","Midwest","Not_Border",390,16993
"807","16995_0","Southern sentinel (Plaquemine, Par...)","1852-05-08","https://articleextractor.org/pages/16995/lu_blastoise_ver01/sn88064476/1852/05/08/ed-1/seq-2/1",0,1,0,0,0,0,0,"Southern sentinel","Rio Grande City, TX","5/8/1852","Plaquemine, Louisiana",-91.23427,30.289083,"Plaquemine","LA",1852,"seq-2","Rio Grande City","TX","sn88064476",-98.8203046,26.3797874,535,"N",1850,"Louisiana","South","Not_Border",515,16995
"808","16995_0","Southern sentinel (Plaquemine, Par...)","1852-05-08","https://articleextractor.org/pages/16995/lu_blastoise_ver01/sn88064476/1852/05/08/ed-1/seq-2/1",0,1,0,0,0,0,0,"Southern sentinel","Rio Grande City, TX","5/8/1852","Plaquemine, Louisiana",-91.23427,30.289083,"Plaquemine","LA",1852,"seq-2","Rio Grande City","TX","sn88064476",-98.8203046,26.3797874,535,"N",1850,"Louisiana","South","Not_Border",515,16995
"809","16997_0","The Texas Republican (Marshall, Tex.)","1852-05-29","https://articleextractor.org/pages/16997/txdn_eastland_ver01/sn83025730/1852/05/29/ed-1/seq-2/1",0,1,0,0,0,0,0,"The Texas Republican","Rio Grande City, TX","5/29/1852","Marshall, Texas",-94.36742,32.544871,"Marshall","TX",1852,"seq-2","Rio Grande City","TX","sn83025730",-98.8203046,26.3797874,504,"Y",1850,"Texas","South","Not_Border",483,16997
"810","17000_0","Richmond daily times (Richmond [Va.])","1852-05-19","https://articleextractor.org/pages/17000/vi_icelandic_ver01/sn84024692/1852/05/19/ed-1/seq-3/1",0,1,0,0,0,0,0,"Richmond daily times","Coloma, CA","5/19/1852","Richmond , Virginia",-77.43605,37.540725,"Richmond","VA",1852,"seq-3","Coloma","CA","sn84024692",-120.8902916,38.7999214,2342,"N",1850,"Virginia","South","Not_Border",28,17000
"811","17000_0","Richmond daily times (Richmond [Va.])","1852-05-19","https://articleextractor.org/pages/17000/vi_icelandic_ver01/sn84024692/1852/05/19/ed-1/seq-3/1",0,1,0,0,0,0,0,"Richmond daily times","Coloma, CA","5/19/1852","Richmond , Virginia",-77.43605,37.540725,"Richmond","VA",1852,"seq-3","Coloma","CA","sn84024692",-120.8902916,38.7999214,2342,"N",1850,"Virginia","South","Not_Border",28,17000
"812","17002_0","NA","1852-05-27","https://articleextractor.org/pages/17002/iahi_bellsprout_ver01/sn86081965/1852/05/27/ed-1/seq-2/1",0,1,0,0,0,0,0,NA,"Colma, CA","5/27/1852","NA, Iowa",-93.0977,41.878003,NA,"IA",1852,"seq-2","Colma","CA","sn86081965",-122.4561533,37.6749036,1580,"N",1850,"Iowa","Midwest","Not_Border",28,17002
"813","17032_0","The daily dispatch (Richmond [Va.])","1853-09-06","https://articleextractor.org/pages/17032/vi_manowar_ver01/sn84024738/1853/09/06/ed-1/seq-3/1",0,0,1,0,0,0,0,"The daily dispatch","Boon County, MO","9/6/1853","Richmond , Virginia",-77.43605,37.540725,"Richmond","VA",1853,"seq-3","Boon County","MO","sn84024738",-92.3813621,39.0468547,817,"N",1850,"Virginia","South","Not_Border",204,17032
"814","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"815","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"816","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",1,0,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"817","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",0,1,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"818","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",0,1,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"819","17486_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-01-12","https://articleextractor.org/pages/17486/deu_horcrux_ver01/sn88053046/1893/01/12/ed-1/seq-2/1",0,1,0,0,0,0,0,"Delaware gazette and state journal.","Bakersville, NC","1/12/1893","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1893,"seq-2","Bakersville","NC","sn88053046",-82.1587351,36.0156735,443,"N",1890,"Delaware","South","Border",231,17486
"820","17487_0","Delaware gazette and state journal. (Wilmington, Del...)","1893-08-17","https://articleextractor.org/pages/17487/deu_horcrux_ver01/sn88053046/1893/08/17/ed-1/seq-5/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","17488_0","Delaware gazette and state journal. (Wilmington, Del...)","1900-03-29","https://articleextractor.org/pages/17488/deu_horcrux_ver01/sn88053046/1900/03/29/ed-1/seq-4/1",0,1,0,0,0,0,0,"Delaware gazette and state journal.","Baltimore, MD","3/29/1900","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1900,"seq-4","Baltimore","MD","sn88053046",-76.6121893,39.2903848,65,"N",1900,"Delaware","South","Border",106,17488
"822","17489_0","Delaware gazette and state journal. (Wilmington, Del...)","1900-06-28","https://articleextractor.org/pages/17489/deu_horcrux_ver01/sn88053046/1900/06/28/ed-1/seq-7/1",0,0,0,0,0,1,0,"Delaware gazette and state journal.","New Orleans, LA","6/28/1900","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1900,"seq-7","New Orleans","LA","sn88053046",-90.0715323,29.9510658,1065,"N",1900,"Delaware","South","Border",128,17489
"823","14763_0","The Forrest City times (Forrest City, A...)","1910-04-08","https://articleextractor.org/pages/14763/arhi_alakazam_ver01/sn84022960/1910/04/08/ed-1/seq-7/1",0,1,0,0,0,0,0,"The Forrest City times","Keo (nearby), AR","4/8/1910","Forrest City, Arkansas",-90.78523,35.009258,"Forrest City","AR",1910,"seq-7","Keo (nearby)","AR","sn84022960",-92.0092841,34.6028546,75,"Y",1910,"Arkansas","South","Not_Border",251,14763
"824","14763_0","The Forrest City times (Forrest City, A...)","1910-04-08","https://articleextractor.org/pages/14763/arhi_alakazam_ver01/sn84022960/1910/04/08/ed-1/seq-7/1",0,1,0,0,0,0,0,"The Forrest City times","Keo (nearby), AR","4/8/1910","Forrest City, Arkansas",-90.78523,35.009258,"Forrest City","AR",1910,"seq-7","Keo (nearby)","AR","sn84022960",-92.0092841,34.6028546,75,"Y",1910,"Arkansas","South","Not_Border",251,14763
"825","14763_0","The Forrest City times (Forrest City, A...)","1910-04-08","https://articleextractor.org/pages/14763/arhi_alakazam_ver01/sn84022960/1910/04/08/ed-1/seq-7/1",1,1,0,0,0,0,0,"The Forrest City times","Keo (nearby), AR","4/8/1910","Forrest City, Arkansas",-90.78523,35.009258,"Forrest City","AR",1910,"seq-7","Keo (nearby)","AR","sn84022960",-92.0092841,34.6028546,75,"Y",1910,"Arkansas","South","Not_Border",251,14763
"826","14763_0","The Forrest City times (Forrest City, A...)","1910-04-08","https://articleextractor.org/pages/14763/arhi_alakazam_ver01/sn84022960/1910/04/08/ed-1/seq-7/1",1,1,0,0,0,0,0,"The Forrest City times","Keo (nearby), AR","4/8/1910","Forrest City, Arkansas",-90.78523,35.009258,"Forrest City","AR",1910,"seq-7","Keo (nearby)","AR","sn84022960",-92.0092841,34.6028546,75,"Y",1910,"Arkansas","South","Not_Border",251,14763
"827","17493_0","Delaware state journal (Wilmington, Del...)","1880-09-23","https://articleextractor.org/pages/17493/deu_jinx_ver01/sn84026836/1880/09/23/ed-1/seq-1/1",1,0,0,0,0,0,0,"Delaware state journal","Nashville, TN","9/23/1880","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1880,"seq-1","Nashville","TN","sn84026836",-86.7816016,36.1626638,660,"N",1880,"Delaware","South","Border",501,17493
"828","17493_0","Delaware state journal (Wilmington, Del...)","1880-09-23","https://articleextractor.org/pages/17493/deu_jinx_ver01/sn84026836/1880/09/23/ed-1/seq-1/1",1,0,0,0,0,0,0,"Delaware state journal","Nashville, TN","9/23/1880","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1880,"seq-1","Nashville","TN","sn84026836",-86.7816016,36.1626638,660,"N",1880,"Delaware","South","Border",501,17493
"829","17493_0","Delaware state journal (Wilmington, Del...)","1880-09-23","https://articleextractor.org/pages/17493/deu_jinx_ver01/sn84026836/1880/09/23/ed-1/seq-1/1",1,0,0,0,0,0,0,"Delaware state journal","Nashville, TN","9/23/1880","Wilmington, Delaware",-75.54839,39.744655,"Wilmington","DE",1880,"seq-1","Nashville","TN","sn84026836",-86.7816016,36.1626638,660,"N",1880,"Delaware","South","Border",501,17493
"830","17495_0","Delaware State journal and statesman (Wilmington, Del...)","1861-11-05","https://articleextractor.org/pages/17495/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/1",0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","17495_0","Delaware State journal and statesman (Wilmington, Del...)","1861-11-05","https://articleextractor.org/pages/17495/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/1",0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","17495_0","Delaware State journal and statesman (Wilmington, Del...)","1861-11-05","https://articleextractor.org/pages/17495/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/1",0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","17495_0","Delaware State journal and statesman (Wilmington, Del...)","1861-11-05","https://articleextractor.org/pages/17495/deu_jinx_ver01/sn84038112/1861/11/05/ed-1/seq-2/1",0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","17499_0","Evening star (Washington, D.C...)","1933-07-23","https://articleextractor.org/pages/17499/dlc_1chagall_ver01/sn83045462/1933/07/23/ed-1/seq-31/1",0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","17501_0","Chicago daily press and tribune (Chicago, Ill.)","1859-01-13","https://articleextractor.org/pages/17501/dlc_addison_ver02/sn84031489/1859/01/13/ed-1/seq-2/1",0,1,0,0,0,0,0,"Chicago daily press and tribune","Atlanta, GA","1/13/1859","Chicago, Illinois",-87.6298,41.878114,"Chicago","IL",1859,"seq-2","Atlanta","GA","sn84031489",-84.3876845,33.748752,589,"N",1850,"Illinois","Midwest","Not_Border",122,17501
"836","17501_0","Chicago daily press and tribune (Chicago, Ill.)","1859-01-13","https://articleextractor.org/pages/17501/dlc_addison_ver02/sn84031489/1859/01/13/ed-1/seq-2/1",0,1,0,0,0,0,0,"Chicago daily press and tribune","Atlanta, GA","1/13/1859","Chicago, Illinois",-87.6298,41.878114,"Chicago","IL",1859,"seq-2","Atlanta","GA","sn84031489",-84.3876845,33.748752,589,"N",1850,"Illinois","Midwest","Not_Border",122,17501
"837","17502_0","Chicago daily press and tribune (Chicago, Ill.)","1859-02-01","https://articleextractor.org/pages/17502/dlc_addison_ver02/sn84031489/1859/02/01/ed-1/seq-2/1",1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
