docname,from,to,pre,keyword,post,pattern,...1,...2,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,file_id2,index
14538_0.txt,305,305,a short distance from the jail the negro was quickly strung up the post . during the entire proceeding the,negro,did not speak or attempt to resist the mob within an hour after the lynching the streets were deserted .,negro,1398,698272,14538,0,sn86092356,"Sistersville daily oil review (Sistersville, W...)",1904,8,30,seq-1,ed-1,1,https://articleextractor.org/pages/14538/wvu_federation_ver01/sn86092356/1904/08/30/ed-1/seq-1/1,West Virginia,14538_0,567
14538_0.txt,334,334,mob within an hour after the lynching the streets were deserted . acting coroner grant turned the body of the,negro,over to an undertaker . miss krause would have been killed by martin had not the wife of sheriff cook,negro,1398,698272,14538,0,sn86092356,"Sistersville daily oil review (Sistersville, W...)",1904,8,30,seq-1,ed-1,1,https://articleextractor.org/pages/14538/wvu_federation_ver01/sn86092356/1904/08/30/ed-1/seq-1/1,West Virginia,14538_0,567
14541_0.txt,1,1,,negroes,"burning bessemer , birmingham , ala . , april 25 . there is considerable excitement here . a negro was",negro,1399,698238,14541,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1888,4,28,seq-1,ed-1,1,https://articleextractor.org/pages/14541/wvu_faldo_ver01/sn84038206/1888/04/28/ed-1/seq-1/1,West Virginia,14541_0,568
14541_0.txt,20,20,"negroes burning bessemer , birmingham , ala . , april 25 . there is considerable excitement here . a",negro,was lynched to- day at bessemer and the negroes in re venge have taken possession of the town and have,negro,1399,698238,14541,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1888,4,28,seq-1,ed-1,1,https://articleextractor.org/pages/14541/wvu_faldo_ver01/sn84038206/1888/04/28/ed-1/seq-1/1,West Virginia,14541_0,568
14541_0.txt,29,29,", april 25 . there is considerable excitement here . a negro was lynched to- day at bessemer and the",negroes,in re venge have taken possession of the town and have started to burn it down . a telegram was,negro,1399,698238,14541,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1888,4,28,seq-1,ed-1,1,https://articleextractor.org/pages/14541/wvu_faldo_ver01/sn84038206/1888/04/28/ed-1/seq-1/1,West Virginia,14541_0,568
14542_0.txt,3,5,will investigate,the lynching of,"negro ( by united press . ) bluefields , w . va . , sept . 7 . - governor",the lynching of,1400,698247,14542,0,sn85059585,"Evening journal (Martinsburg, W....)",1912,9,7,seq-5,ed-1,1,https://articleextractor.org/pages/14542/wvu_faldo_ver01/sn85059585/1912/09/07/ed-1/seq-5/1,West Virginia,14542_0,569
14542_0.txt,6,6,will investigate the lynching of,negro,"( by united press . ) bluefields , w . va . , sept . 7 . - governor william",negro,1400,698247,14542,0,sn85059585,"Evening journal (Martinsburg, W....)",1912,9,7,seq-5,ed-1,1,https://articleextractor.org/pages/14542/wvu_faldo_ver01/sn85059585/1912/09/07/ed-1/seq-5/1,West Virginia,14542_0,569
14542_0.txt,45,47,governor william e . glasscock today quested the mercer county authorities to call a special term of court to investigate,the lynching of,"walter john son , a negro , near princeton , on thursday afternoon . governor glass cock believes that an",the lynching of,1400,698247,14542,0,sn85059585,"Evening journal (Martinsburg, W....)",1912,9,7,seq-5,ed-1,1,https://articleextractor.org/pages/14542/wvu_faldo_ver01/sn85059585/1912/09/07/ed-1/seq-5/1,West Virginia,14542_0,569
14542_0.txt,53,53,"mercer county authorities to call a special term of court to investigate the lynching of walter john son , a",negro,", near princeton , on thursday afternoon . governor glass cock believes that an innocent man was lynched . the",negro,1400,698247,14542,0,sn85059585,"Evening journal (Martinsburg, W....)",1912,9,7,seq-5,ed-1,1,https://articleextractor.org/pages/14542/wvu_faldo_ver01/sn85059585/1912/09/07/ed-1/seq-5/1,West Virginia,14542_0,569
14543_0.txt,18,18,"he , letter from martinsburg . his full and explicit account of the was lynching of the",negro,", taliafero , and his fiendish crime . martinsburg august 15 . editors of the register . , am this",negro,1401,697923,14543,0,sn84026847,"The Wheeling daily register (Wheeling, W. Va...)",1874,8,17,seq-3,ed-1,1,https://articleextractor.org/pages/14543/wvu_enterprise_ver02/sn84026847/1874/08/17/ed-1/seq-3/1,West Virginia,14543_0,570
14543_0.txt,24,24,"from martinsburg . his full and explicit account of the was lynching of the negro , taliafero , and his",fiendish,"crime . martinsburg august 15 . editors of the register . , am this community has been in a high",fiend,1401,697923,14543,0,sn84026847,"The Wheeling daily register (Wheeling, W. Va...)",1874,8,17,seq-3,ed-1,1,https://articleextractor.org/pages/14543/wvu_enterprise_ver02/sn84026847/1874/08/17/ed-1/seq-3/1,West Virginia,14543_0,570
14543_0.txt,57,59,"am this community has been in a high state of excitement during the past two days , in consequence of",the lynching of,"taliafero , or as it is commonly pro don nounced , and as i prefer to spell it , """,the lynching of,1401,697923,14543,0,sn84026847,"The Wheeling daily register (Wheeling, W. Va...)",1874,8,17,seq-3,ed-1,1,https://articleextractor.org/pages/14543/wvu_enterprise_ver02/sn84026847/1874/08/17/ed-1/seq-3/1,West Virginia,14543_0,570
14544_0.txt,148,148,"goode and sam kilby fell wounded , the latter being dangerously shot fowler then escaped to the hills . .",negro,"lynched in mississippi amoy , miss . , sept . 2 . - nick thomp proge son , a negro",negro,1402,697838,14544,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1910,9,2,seq-1,ed-1,1,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1,West Virginia,14544_0,571
14544_0.txt,168,168,"negro lynched in mississippi amoy , miss . , sept . 2 . - nick thomp proge son , a",negro,"accused of criminally as- saulting a 17- year old white girl at jackson crossing near here last sat- urday ,",negro,1402,697838,14544,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1910,9,2,seq-1,ed-1,1,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1,West Virginia,14544_0,571
14544_0.txt,215,215,"the crime this afternoon by a mob and lynched . fully 2,000 persons parti- cipated in the lynching . six",negroes,besides thompson were arrested but later released after prov ing alibis . only the intervention of cooler heads preventel a,negro,1402,697838,14544,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1910,9,2,seq-1,ed-1,1,https://articleextractor.org/pages/14544/wvu_ellis_ver01/sn86092066/1910/09/02/ed-1/seq-1/1,West Virginia,14544_0,571
14546_0.txt,9,9,usual crime swift justice . kentucky farmer overtakes,negro,"who assaulted young daughter and shoots him . paducah , ky . , oct . 9 . - ben jones",negro,1403,697795,14546,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1906,10,10,seq-5,ed-1,1,https://articleextractor.org/pages/14546/wvu_ellis_ver01/sn86092066/1906/10/10/ed-1/seq-5/1,West Virginia,14546_0,572
14546_0.txt,33,33,"daughter and shoots him . paducah , ky . , oct . 9 . - ben jones , a young",negro,", was shot to death yesterday near vicksburg . livingston county , kentucky , by john scott , a farmer",negro,1403,697795,14546,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1906,10,10,seq-5,ed-1,1,https://articleextractor.org/pages/14546/wvu_ellis_ver01/sn86092066/1906/10/10/ed-1/seq-5/1,West Virginia,14546_0,572
14546_0.txt,101,101,be molected as the sympathy of the people is with him . in the past two months two othe :,negroes,were lynched in livingston county for assaulting women . it is declared an illicit distillery in the locality is the,negro,1403,697795,14546,0,sn86092066,"Bluefield evening leader (Bluefield, W. V...)",1906,10,10,seq-5,ed-1,1,https://articleextractor.org/pages/14546/wvu_ellis_ver01/sn86092066/1906/10/10/ed-1/seq-5/1,West Virginia,14546_0,572
14547_0.txt,34,34,abraham lincoln bas been started by the lin cola club of chicago . a mob of 300 men lynched three,negroes,"at leesburg , ga . the colored men had outraged a white wo man in sight of her husband ,",negro,1404,697783,14547,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1899,2,18,seq-2,ed-1,1,https://articleextractor.org/pages/14547/wvu_duval_ver01/sn84038206/1899/02/18/ed-1/seq-2/1,West Virginia,14547_0,573
14548_0.txt,9,9,coatsville loses liquor licenses on ac- count of,negro,"lynching . ( by associated press . ) westchester , pa . , march 14 . the borough of coatsville",negro,1405,697581,14548,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1913,3,14,seq-1,ed-1,1,https://articleextractor.org/pages/14548/wvu_dolphy_ver01/sn86092557/1913/03/14/ed-1/seq-1/1,West Virginia,14548_0,574
14548_0.txt,41,43,". , march 14 . the borough of coatsville today lost all its liquor licenses as an indirect result of",the lynching of,"a negro in august , 1911 , for which crime no per son has yet been punished . of 14",the lynching of,1405,697581,14548,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1913,3,14,seq-1,ed-1,1,https://articleextractor.org/pages/14548/wvu_dolphy_ver01/sn86092557/1913/03/14/ed-1/seq-1/1,West Virginia,14548_0,574
14548_0.txt,45,45,. the borough of coatsville today lost all its liquor licenses as an indirect result of the lynching of a,negro,"in august , 1911 , for which crime no per son has yet been punished . of 14 prominent hotels",negro,1405,697581,14548,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1913,3,14,seq-1,ed-1,1,https://articleextractor.org/pages/14548/wvu_dolphy_ver01/sn86092557/1913/03/14/ed-1/seq-1/1,West Virginia,14548_0,574
14553_0.txt,460,462,"f . evans at its head for chairman , and gives the bottom facts as to all his relations with",the lynching of,"the colored man tolliver , and holds them responsible , by inference at least , of endorsing him and his",the lynching of,1408,697658,14553,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1884,8,2,seq-4,ed-1,1,https://articleextractor.org/pages/14553/wvu_duval_ver01/sn84038206/1884/08/02/ed-1/seq-4/1,West Virginia,14553_0,577
14555_0.txt,2,2,a,negro,"boy lynched . nashville , tenn . , june 30 . - late at night a mob took tom lilliard",negro,1409,697716,14555,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1892,7,2,seq-2,ed-1,1,https://articleextractor.org/pages/14555/wvu_duval_ver01/sn84038206/1892/07/02/ed-1/seq-2/1,West Virginia,14555_0,578
14555_0.txt,25,25,". nashville , tenn . , june 30 . - late at night a mob took tom lilliard , a",negro,"boy 15 years old , from the jail at wood bury , marched him to the edge of town and",negro,1409,697716,14555,0,sn84038206,"Martinsburg independent (Martinsburg, W....)",1892,7,2,seq-2,ed-1,1,https://articleextractor.org/pages/14555/wvu_duval_ver01/sn84038206/1892/07/02/ed-1/seq-2/1,West Virginia,14555_0,578
14556_0.txt,2,2,a,negro,"lynched . benjamin thomas , colored , who at tempted a criminal assault on a little 8 year- old girl",negro,1410,696907,14556,0,sn85059533,"Martinsburg herald (Martinsburg, W....)",1899,8,12,seq-5,ed-1,1,https://articleextractor.org/pages/14556/wvu_casper_ver01/sn85059533/1899/08/12/ed-1/seq-5/1,West Virginia,14556_0,579
14556_0.txt,357,357,"the morgue . the lynching is condemned by many in the city , and it is believed that had the",negroes,not on monday night made threats of what they proposed to do if he was lynched he would not have,negro,1410,696907,14556,0,sn85059533,"Martinsburg herald (Martinsburg, W....)",1899,8,12,seq-5,ed-1,1,https://articleextractor.org/pages/14556/wvu_casper_ver01/sn85059533/1899/08/12/ed-1/seq-5/1,West Virginia,14556_0,579
14560_0.txt,61,64,"he was taken for safe keeping failed through the prompt action of officials , who caused the prisoner to be",taken from the jail,and hurried away in an automobile . officers finally convinced the mob that bissell was not in the jail and,taken from the jail,1414,697025,14560,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1916,4,27,seq-1,ed-1,1,https://articleextractor.org/pages/14560/wvu_dawson_ver01/sn86092536/1916/04/27/ed-1/seq-1/1,West Virginia,14560_0,583
14561_0.txt,2,2,a,negro,"was lynched near bowling green , ky . , yesterday , for poisoning twenty horses belonging to a named smith",negro,1415,697281,14561,0,sn84026844,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1888,5,12,seq-1,ed-1,1,https://articleextractor.org/pages/14561/wvu_denmark_ver01/sn84026844/1888/05/12/ed-1/seq-1/1,West Virginia,14561_0,584
14563_0.txt,139,139,convict the ed is the libeling of hon . george f . death evans . over a year ago a,negro,"boy in ginia evans ' employ shot james dailey , a showman , who was passing through the premises of",negro,1416,697384,14563,0,sn84026844,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,10,11,seq-4,ed-1,1,https://articleextractor.org/pages/14563/wvu_denmark_ver01/sn84026844/1893/10/11/ed-1/seq-4/1,West Virginia,14563_0,585
14563_0.txt,185,187,"his paper , charged evans with complic burgh ity in the shooting , and also of partici at pating in",the lynching of,"a in 1874 . the jury was out but ten min- utes , when they returned a verdict of guilty",the lynching of,1416,697384,14563,0,sn84026844,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1893,10,11,seq-4,ed-1,1,https://articleextractor.org/pages/14563/wvu_denmark_ver01/sn84026844/1893/10/11/ed-1/seq-4/1,West Virginia,14563_0,585
14564_0.txt,7,7,lynching is expected at cumberland if,negro,"who assaulted girl is caught by mob . special dispatch to the intelligencer . cumberland , md . , april",negro,1417,696390,14564,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,4,21,seq-1,ed-1,1,https://articleextractor.org/pages/14564/wvu_boreman_ver01/sn86092536/1911/04/21/ed-1/seq-1/1,West Virginia,14564_0,586
14564_0.txt,64,64,"eva lowrey , aged 14 years , who was brutally maltreated in her home late yesterday afternoon , by a",negro,". the men armed as soon as the crime was known , with clubs , revolvers , shotguns and carrying",negro,1417,696390,14564,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,4,21,seq-1,ed-1,1,https://articleextractor.org/pages/14564/wvu_boreman_ver01/sn86092536/1911/04/21/ed-1/seq-1/1,West Virginia,14564_0,586
14564_0.txt,121,121,". when daylight came the men continued the search with renewed vigor and they threaten , a lynching if the",negro,"is captured sheriff . noah hendley sent a posse of deputies out after the negro but , the reports the",negro,1417,696390,14564,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,4,21,seq-1,ed-1,1,https://articleextractor.org/pages/14564/wvu_boreman_ver01/sn86092536/1911/04/21/ed-1/seq-1/1,West Virginia,14564_0,586
14564_0.txt,136,136,", a lynching if the negro is captured sheriff . noah hendley sent a posse of deputies out after the",negro,"but , the reports the sheriff received this morning indicate that if the men are successful in their quest ,",negro,1417,696390,14564,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1911,4,21,seq-1,ed-1,1,https://articleextractor.org/pages/14564/wvu_boreman_ver01/sn86092536/1911/04/21/ed-1/seq-1/1,West Virginia,14564_0,586
14566_0.txt,1,1,,negro,"lynched oklahoma mob put to death by negro slayer of farmer and assailant of wife . oklahoma city , dec",negro,1419,696454,14566,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,1,1,seq-1,ed-1,1,https://articleextractor.org/pages/14566/wvu_boreman_ver01/sn86092536/1912/01/01/ed-1/seq-1/1,West Virginia,14566_0,588
14566_0.txt,9,9,negro lynched oklahoma mob put to death by,negro,"slayer of farmer and assailant of wife . oklahoma city , dec . 31 . - for the murder of",negro,1419,696454,14566,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,1,1,seq-1,ed-1,1,https://articleextractor.org/pages/14566/wvu_boreman_ver01/sn86092536/1912/01/01/ed-1/seq-1/1,West Virginia,14566_0,588
14566_0.txt,55,55,"mer , an upon his wife at muldrow , okla , in the eastern part of the state , a",negro,"named turner was lynched here , early this morn ing . japs use swords on yuan's guard fighting in peking",negro,1419,696454,14566,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,1,1,seq-1,ed-1,1,https://articleextractor.org/pages/14566/wvu_boreman_ver01/sn86092536/1912/01/01/ed-1/seq-1/1,West Virginia,14566_0,588
14567_0.txt,38,40,"in the exp sition building of memphis tennessee , , on friday , august 28 , and adopted resolutions denouncing",the lynching of,"the negro insurrectionists in gibson county in un qualified terms . the following , among other speeches were delivered :",the lynching of,1420,696873,14567,0,sn84026810,"Martinsburg weekly independent (Martinsburg, W....)",1874,9,5,seq-1,ed-1,1,https://articleextractor.org/pages/14567/wvu_casper_ver01/sn84026810/1874/09/05/ed-1/seq-1/1,West Virginia,14567_0,589
14567_0.txt,42,42,"building of memphis tennessee , , on friday , august 28 , and adopted resolutions denouncing the lynching of the",negro,"insurrectionists in gibson county in un qualified terms . the following , among other speeches were delivered : loud calls",negro,1420,696873,14567,0,sn84026810,"Martinsburg weekly independent (Martinsburg, W....)",1874,9,5,seq-1,ed-1,1,https://articleextractor.org/pages/14567/wvu_casper_ver01/sn84026810/1874/09/05/ed-1/seq-1/1,West Virginia,14567_0,589
14569_0.txt,2,2,lynch,negro,"drew , miss . , jan . 30 . - an unidentified negro , accused of complicity in the killing",negro,1422,696513,14569,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1913,1,31,seq-10,ed-1,1,https://articleextractor.org/pages/14569/wvu_boreman_ver01/sn86092536/1913/01/31/ed-1/seq-10/1,West Virginia,14569_0,591
14569_0.txt,15,15,"lynch negro drew , miss . , jan . 30 . - an unidentified",negro,", accused of complicity in the killing of a white man , at the town of goldfield , last month",negro,1422,696513,14569,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1913,1,31,seq-10,ed-1,1,https://articleextractor.org/pages/14569/wvu_boreman_ver01/sn86092536/1913/01/31/ed-1/seq-10/1,West Virginia,14569_0,591
14569_0.txt,63,63,"near here early today by a mob and hanged to a telegraph pole . the deputy sheriff , who had",negro,"in charge , was over- powered the .",negro,1422,696513,14569,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1913,1,31,seq-10,ed-1,1,https://articleextractor.org/pages/14569/wvu_boreman_ver01/sn86092536/1913/01/31/ed-1/seq-10/1,West Virginia,14569_0,591
14570_0.txt,3,3,two carolina,negroes,"lynched by a mob blackburg , s . c . , march 29- two negroes were lynched near here early",negro,1423,696488,14570,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,3,30,seq-4,ed-1,1,https://articleextractor.org/pages/14570/wvu_boreman_ver01/sn86092536/1912/03/30/ed-1/seq-4/1,West Virginia,14570_0,592
14570_0.txt,18,18,"two carolina negroes lynched by a mob blackburg , s . c . , march 29- two",negroes,"were lynched near here early to- day , after an unusual attack on a white man . money sometimes talks",negro,1423,696488,14570,0,sn86092536,"The Wheeling intelligencer (Wheeling, W. Va...)",1912,3,30,seq-4,ed-1,1,https://articleextractor.org/pages/14570/wvu_boreman_ver01/sn86092536/1912/03/30/ed-1/seq-4/1,West Virginia,14570_0,592
14571_0.txt,13,13,pittsburg man checks lynchers . faces mob intent upon killing a a,negro,"and is as negro and is assaulted . pittsburg , aug . s.- while at tempting to check the the",negro,1424,696639,14571,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1,West Virginia,14571_0,593
14571_0.txt,17,17,pittsburg man checks lynchers . faces mob intent upon killing a a negro and is as,negro,"and is assaulted . pittsburg , aug . s.- while at tempting to check the the 11 try . of",negro,1424,696639,14571,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1,West Virginia,14571_0,593
14571_0.txt,159,159,"offices of the company being in , the latter place . company being last monday night a mch captured a",negro,"suspected of marding the ly lerly family , and made frantic and finally successful efforts to lynch him . macmahan",negro,1424,696639,14571,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1,West Virginia,14571_0,593
14571_0.txt,207,207,pleaded that the relatives of the victims le permitted to make proper investigation and fasten meanwhile the crime on the,negro,". the later clung to marahan , piteously crying for mercy . the mob was on the point of relenting",negro,1424,696639,14571,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1,West Virginia,14571_0,593
14571_0.txt,252,252,"macmahan a vicious blow on the neck with a club , feling him . in instant the mob seized the",negro,an and carried out its original purpose lynching him . of and carried out its original purpose,negro,1424,696639,14571,0,sn86092557,"The Fairmont West Virginian. (Fairmont, W. Va...)",1906,8,8,seq-5,ed-1,1,https://articleextractor.org/pages/14571/wvu_brubeck_ver02/sn86092557/1906/08/08/ed-1/seq-5/1,West Virginia,14571_0,593
14574_0.txt,39,39,"from seymour , indiana , says : about two hundred men entered that town yesterday afternoon and forcibly seized a",negro,"named mitch ell , and took him to the woods and hang him . they also seized two white men",negro,1426,696002,14574,0,sn84026844,"The Wheeling daily intelligencer (Wheeling, W. Va...)",1867,5,1,seq-3,ed-1,1,https://articleextractor.org/pages/14574/wvu_belgium_ver01/sn84026844/1867/05/01/ed-1/seq-3/1,West Virginia,14574_0,595
14576_0.txt,3,3,its ',fiendish,doings a mob's thirst for blood fi nally satisfied . negro smith both lynched and burned . the horrible spectacle,fiend,1427,695426,14576,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,9,29,seq-6,ed-1,1,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1,Wisconsin,14576_0,596
14576_0.txt,14,14,its ' fiendish doings a mob's thirst for blood fi nally satisfied .,negro,smith both lynched and burned . the horrible spectacle witnessed by several thousand people- the body reduced to ashes on,negro,1427,695426,14576,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,9,29,seq-6,ed-1,1,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1,Wisconsin,14576_0,596
14576_0.txt,62,62,"excitement prevails . wild roanoke , va . , sept 21 . - a squad of twenty men took the",negro,", thomas smith who robbed and pounded mrs . , h . s . bishop from three policemen , just",negro,1427,695426,14576,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,9,29,seq-6,ed-1,1,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1,Wisconsin,14576_0,596
14576_0.txt,146,146,"is mayor trout's friend . "" a coroner's jury of business men was summoned and viewed the body of the",negro,and rendered a verdict af death at the hands of urknown men . thousands of people visited the scene of,negro,1427,695426,14576,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,9,29,seq-6,ed-1,1,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1,Wisconsin,14576_0,596
14576_0.txt,360,360,hour . the cremation was witnessed by several thousand people . at one time the crowd threatened to burn the,negro,in the mayor's yard . the indignation against mayor trout and the militia is great and many threats of vengeance,negro,1427,695426,14576,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,9,29,seq-6,ed-1,1,https://articleextractor.org/pages/14576/whi_lucretia_ver01/sn86086852/1893/09/29/ed-1/seq-6/1,Wisconsin,14576_0,596
14579_0.txt,21,21,"sixty persons , including the sheriff and other officers , have been indicted at memphis for and cremat- ing the",negro,", lee lynching walker .",negro,1431,695413,14579,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1893,8,18,seq-2,ed-1,1,https://articleextractor.org/pages/14579/whi_lucretia_ver01/sn86086852/1893/08/18/ed-1/seq-2/1,Wisconsin,14579_0,600
14581_0.txt,45,45,"burned his house has ten captured after being seriously , wo inded , and that john mulins , the orther",murderer,", was ed . lynch",murderer,1433,695378,14581,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1892,4,8,seq-2,ed-1,1,https://articleextractor.org/pages/14581/whi_lucretia_ver01/sn86086852/1892/04/08/ed-1/seq-2/1,Wisconsin,14581_0,602
14581_2.txt,11,11,"at millersburg , ohio , a mob lynched an unknown",negro,. he had been about the town a few weeks and had been notified to leave . he had lingered,negro,1435,695383,14581,2,sn86086852,"Iowa County democrat (Mineral Point, ...)",1892,4,8,seq-2,ed-1,1,https://articleextractor.org/pages/14581/whi_lucretia_ver01/sn86086852/1892/04/08/ed-1/seq-2/1,Wisconsin,14581_2,604
14584_0.txt,2,2,3,negros,escape lynching police armed with rifles save chi cago black from mob . chicago- three negroes were be sieged for,negro,1439,695251,14584,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1920,9,24,seq-5,ed-1,1,https://articleextractor.org/pages/14584/whi_knarl_ver02/sn85040245/1920/09/24/ed-1/seq-5/1,Wisconsin,14584_0,608
14584_0.txt,18,18,3 negros escape lynching police armed with rifles save chi cago black from mob . chicago- three,negroes,were be sieged for more than an hour in st . gabriel's catholic church on the south side by a,negro,1439,695251,14584,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1920,9,24,seq-5,ed-1,1,https://articleextractor.org/pages/14584/whi_knarl_ver02/sn85040245/1920/09/24/ed-1/seq-5/1,Wisconsin,14584_0,608
14584_0.txt,45,45,"an hour in st . gabriel's catholic church on the south side by a mob of 1,000 persons after the",negroes,"had killed a white man , charles barret , who is said to have gone to the rescue of a",negro,1439,695251,14584,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1920,9,24,seq-5,ed-1,1,https://articleextractor.org/pages/14584/whi_knarl_ver02/sn85040245/1920/09/24/ed-1/seq-5/1,Wisconsin,14584_0,608
14584_0.txt,71,71,", charles barret , who is said to have gone to the rescue of a white girl insulted by the",negroes,. they were rescued and placed in jail when squads of policemen were sent to avert a possible race irot,negro,1439,695251,14584,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1920,9,24,seq-5,ed-1,1,https://articleextractor.org/pages/14584/whi_knarl_ver02/sn85040245/1920/09/24/ed-1/seq-5/1,Wisconsin,14584_0,608
14585_0.txt,366,368,"of young men and women of chicago . in denouncing at the session of the national independent political league ,",the lynching of,"negroes , bishop alex ander walters declared that president taft was "" one of the weakest presidents the country had",the lynching of,1440,695192,14585,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1911,9,8,seq-4,ed-1,1,https://articleextractor.org/pages/14585/whi_knarl_ver02/sn85040245/1911/09/08/ed-1/seq-4/1,Wisconsin,14585_0,609
14585_0.txt,369,369,"and women of chicago . in denouncing at the session of the national independent political league , the lynching of",negroes,", bishop alex ander walters declared that president taft was "" one of the weakest presidents the country had ever",negro,1440,695192,14585,0,sn85040245,"Ladysmith news-budget (Ladysmith, Rusk...)",1911,9,8,seq-4,ed-1,1,https://articleextractor.org/pages/14585/whi_knarl_ver02/sn85040245/1911/09/08/ed-1/seq-4/1,Wisconsin,14585_0,609
14588_0.txt,31,31,"last , the town of charlestown , jefferson county , was thrown into some excitement by a rumor that the",negroes,"intended to attack the jail , and take from it george w . chambers , a white man confined therein",negro,1441,695762,14588,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1874,9,19,seq-2,ed-1,1,https://articleextractor.org/pages/14588/wvu_antares_ver02/sn84026824/1874/09/19/ed-1/seq-2/1,West Virginia,14588_0,610
14588_0.txt,59,61,"take from it george w . chambers , a white man confined therein , and hang him in retaliation for",the lynching of,"taliaferro , at burg . martins",the lynching of,1441,695762,14588,0,sn84026824,"Shepherdstown register (Shepherdstown, ...)",1874,9,19,seq-2,ed-1,1,https://articleextractor.org/pages/14588/wvu_antares_ver02/sn84026824/1874/09/19/ed-1/seq-2/1,West Virginia,14588_0,610
14594_0.txt,1,3,,the lynching of,"three negroes at fremont , o . , for the murder of otto mischke and the wounding of albert gommoll",the lynching of,1443,695546,14594,0,sn86086852,"Iowa County democrat (Mineral Point, ...)",1903,5,21,seq-2,ed-1,1,https://articleextractor.org/pages/14594/whi_lucretia_ver01/sn86086852/1903/05/21/ed-1/seq-2/1,Wisconsin,14594_0,612
