...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,url,filepath
98455,19470_0.txt,Negro Lynched.,19470_0,"The Jennings daily record (Jennings, La.)",Louisiana,1902-06-26,1902,6,26,seq-1,ed-1,1,5078,19470,0,sn88064676,https://articleextractor.org/pages/19470/lu_havok_ver01/sn88064676/6/26/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19470_0.txt
26138,8969_0.txt,NORTHERN MALTREATMENT OF THE,8969_0,NA,Louisiana,1902-06-28,1902,6,28,seq-1,ed-1,1,5063,8969,0,sn88064328,https://articleextractor.org/pages/8969/lu_eevee_ver01/sn88064328/6/28/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8969_0.txt
85798,18841_0.txt,"A mob of five hundred persons cried"" Lynch",18841_0,New-York tribune (New York [N.Y.]),New York,1902-07-07,1902,7,7,seq-6,ed-1,1,2174,18841,0,sn83030214,https://articleextractor.org/pages/18841/dlc_haiti_ver01/sn83030214/7/7/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18841_0.txt
100006,19536_0.txt,IN RETALIATION FOR THE LYNCH,19536_0,"Oakes Republican. (Oakes, N.D.)",North Dakota,1902-07-11,1902,7,11,seq-4,ed-1,1,8564,19536,0,sn88076145,https://articleextractor.org/pages/19536/ndhi_carbon_ver01/sn88076145/7/11/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19536_0.txt
83382,18719_0.txt,A lynching of a negro came off,18719_0,"Water Valley progress. (Water Valley, M...)",Mississippi,1902-07-12,1902,7,12,seq-4,ed-1,1,7033,18719,0,sn87065501,https://articleextractor.org/pages/18719/msar_garnet_ver01/sn87065501/7/12/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18719_0.txt
79102,18449_0.txt,MOB FORMING TO,18449_0,"The evening times (Washington, D.C...)",District of Columbia,1902-07-23,1902,7,23,seq-1,ed-1,1,2366,18449,0,sn84024441,https://articleextractor.org/pages/18449/dlc_november_ver01/sn84024441/7/23/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18449_0.txt
141200,87158_0.txt,NEGROES BADLY MUTILATED,87158_0,"The Butte inter mountain (Butte, Mont.)",Montana,1902-07-24,1902,7,24,seq-1,ed-1,1,7287,87158,0,sn83025294,https://articleextractor.org/pages/87158/mthi_goldeneye_ver01/sn83025294/7/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87158_0.txt
86307,18860_0.txt,"John Anderson, charged with murdering",18860_0,Fair play (Ste. Genevieve ...),Missouri,1902-07-26,1902,7,26,seq-1,ed-1,1,6556,18860,0,sn87052181,https://articleextractor.org/pages/18860/mohi_gordon_ver01/sn87052181/7/26/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18860_0.txt
86311,18860_1.txt,"William Ody, a negro, who attempt",18860_1,Fair play (Ste. Genevieve ...),Missouri,1902-07-26,1902,7,26,seq-1,ed-1,1,6557,18860,1,sn87052181,https://articleextractor.org/pages/18860/mohi_gordon_ver01/sn87052181/7/26/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18860_1.txt
90656,19079_0.txt,"John Anderson, charged with murdering",19079_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1902-07-26,1902,7,26,seq-2,ed-1,1,5539,19079,0,sn96077142,https://articleextractor.org/pages/19079/mimtptc_jonesville_ver01/sn96077142/7/26/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19079_0.txt
90659,19079_1.txt,Wife Murderer Lynched.,19079_1,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1902-07-26,1902,7,26,seq-2,ed-1,1,5540,19079,1,sn96077142,https://articleextractor.org/pages/19079/mimtptc_jonesville_ver01/sn96077142/7/26/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19079_1.txt
90667,19079_2.txt,"William Ody, a negro, who attempt",19079_2,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1902-07-26,1902,7,26,seq-2,ed-1,1,5541,19079,2,sn96077142,https://articleextractor.org/pages/19079/mimtptc_jonesville_ver01/sn96077142/7/26/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19079_2.txt
100367,19546_0.txt,West Virginia dispatch tells of,19546_0,"The Paducah sun (Paducah, Ky.)",Kentucky,1902-07-28,1902,7,28,seq-4,ed-1,1,4961,19546,0,sn85052116,https://articleextractor.org/pages/19546/kyu_meatloaf_ver01/sn85052116/7/28/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19546_0.txt
97925,19447_0.txt,Another Negro Lynched.,19447_0,"Rock Island Argus. (Rock Island, Il...)",Illinois,1902-07-29,1902,7,29,seq-1,ed-1,1,3945,19447,0,sn92053934,https://articleextractor.org/pages/19447/iune_folio_ver01/sn92053934/7/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19447_0.txt
98615,19491_0.txt,"cide Gift of$ 10,000 is received in Wash- ing a",19491_0,"Richmond dispatch (Richmond, Va.)",Virginia,1902-07-29,1902,7,29,seq-1,ed-1,1,11926,19491,0,sn85038614,https://articleextractor.org/pages/19491/vi_etna_ver01/sn85038614/7/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19491_0.txt
98618,19491_1.txt,the,19491_1,"Richmond dispatch (Richmond, Va.)",Virginia,1902-07-29,1902,7,29,seq-1,ed-1,1,11925,19491,1,sn85038614,https://articleextractor.org/pages/19491/vi_etna_ver01/sn85038614/7/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19491_1.txt
85178,18810_0.txt,A Negro Shot to Death.,18810_0,"Iron County register (Ironton, Iron C...)",Missouri,1902-07-31,1902,7,31,seq-2,ed-1,1,6607,18810,0,sn84024283,https://articleextractor.org/pages/18810/mohi_igoo_ver01/sn84024283/7/31/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18810_0.txt
85882,18847_0.txt,Besides the two negroes lynched,18847_0,"Iron County register (Ironton, Iron C...)",Missouri,1902-07-31,1902,7,31,seq-6,ed-1,1,6608,18847,0,sn84024283,https://articleextractor.org/pages/18847/mohi_igoo_ver01/sn84024283/7/31/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18847_0.txt
85888,18847_1.txt,Gov. Ferguson of Oklahoma is be,18847_1,"Iron County register (Ironton, Iron C...)",Missouri,1902-07-31,1902,7,31,seq-6,ed-1,1,6609,18847,1,sn84024283,https://articleextractor.org/pages/18847/mohi_igoo_ver01/sn84024283/7/31/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18847_1.txt
123484,86381_0.txt,Negro Rapist Lynched.,86381_0,Deseret evening news (Great Salt Lake...),Utah,1902-07-31,1902,7,31,seq-1,ed-1,2,11743,86381,0,sn83045555,https://articleextractor.org/pages/86381/uuml_nine_ver01/sn83045555/7/31/ed-1/seq-1/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86381_0.txt
123494,86381_1.txt,ANegro Lynched.,86381_1,Deseret evening news (Great Salt Lake...),Utah,1902-07-31,1902,7,31,seq-1,ed-1,2,11744,86381,1,sn83045555,https://articleextractor.org/pages/86381/uuml_nine_ver01/sn83045555/7/31/ed-1/seq-1/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86381_1.txt
79119,18451_0.txt,An unknown negro was lynched at San,18451_0,"Daily Kennebec journal (Augusta, Me.)",Maine,1902-08-01,1902,8,1,seq-2,ed-1,1,5253,18451,0,sn82014248,https://articleextractor.org/pages/18451/me_ashdale_ver01/sn82014248/8/1/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18451_0.txt
83325,18715_0.txt,NEGRO LYNCHED IN ARKANSAS.,18715_0,"The St. Louis Republic (St. Louis, Mo.)",Missouri,1902-08-01,1902,8,1,seq-5,ed-1,1,6576,18715,0,sn84020274,https://articleextractor.org/pages/18715/mohi_hayden_ver01/sn84020274/8/1/ed-1/seq-5/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18715_0.txt
85357,18819_0.txt,Unknown Negro Lynched.,18819_0,"The Norfolk weekly news-journal. (Norfolk, Neb.)",Nebraska,1902-08-01,1902,8,1,seq-4,ed-1,1,7567,18819,0,sn95070058,https://articleextractor.org/pages/18819/nbu_gering_ver01/sn95070058/8/1/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18819_0.txt
98249,19465_0.txt,NEGRO KILLED AT MARSHALL.,19465_0,"The news & observer (Raleigh, N.C.)",North Carolina,1902-08-01,1902,8,1,seq-2,ed-1,1,8173,19465,0,sn85042104,https://articleextractor.org/pages/19465/ncu_griffin_ver01/sn85042104/8/1/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19465_0.txt
98282,19465_1.txt,An unknown negro was lynched at,19465_1,"The news & observer (Raleigh, N.C.)",North Carolina,1902-08-01,1902,8,1,seq-2,ed-1,1,8174,19465,1,sn85042104,https://articleextractor.org/pages/19465/ncu_griffin_ver01/sn85042104/8/1/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19465_1.txt
123467,86380_0.txt,Alleged Murderer Caught and Lynched.,86380_0,"Rock Island Argus. (Rock Island, Il...)",Illinois,1902-08-01,1902,8,1,seq-1,ed-1,2,3946,86380,0,sn92053934,https://articleextractor.org/pages/86380/iune_folio_ver01/sn92053934/8/1/ed-1/seq-1/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86380_0.txt
85516,18825_0.txt,Two unknown negroes were lynched,18825_0,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1902-08-02,1902,8,2,seq-2,ed-1,1,5542,18825,0,sn96077142,https://articleextractor.org/pages/18825/mimtptc_jonesville_ver01/sn96077142/8/2/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18825_0.txt
85520,18825_1.txt,Three negroes have been lynched,18825_1,"The L'Anse sentinel. (L'Anse, L.S., M...)",Michigan,1902-08-02,1902,8,2,seq-2,ed-1,1,5543,18825,1,sn96077142,https://articleextractor.org/pages/18825/mimtptc_jonesville_ver01/sn96077142/8/2/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18825_1.txt
85660,18834_0.txt,FOR LEESBURG LYNCHING.,18834_0,The sun (New York [N.Y.]) 1833-1916,New York,1902-08-05,1902,8,5,seq-7,ed-1,1,9084,18834,0,sn83030272,https://articleextractor.org/pages/18834/nn_carnap_ver01/sn83030272/8/5/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18834_0.txt
85863,18846_0.txt,Hanged For Attempted Outrage.,18846_0,"The farmer and mechanic (Raleigh, N.C.) 18??-19??",North Carolina,1902-08-05,1902,8,5,seq-7,ed-1,1,8094,18846,0,sn99061556,https://articleextractor.org/pages/18846/ncu_grandfather_ver01/sn99061556/8/5/ed-1/seq-7/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18846_0.txt
149975,87474_0.txt,A negro was lynched by a mob,87474_0,"The Bossier banner (Bellevue, Bossi...)",Louisiana,1902-08-07,1902,8,7,seq-2,ed-1,1,5096,87474,0,sn85034235,https://articleextractor.org/pages/87474/lu_ninetails_ver01/sn85034235/8/7/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87474_0.txt
30587,9734_0.txt,SUMMARY OF THE NEWS.,9734_0,"The Houston daily post (Houston, Tex.)",Texas,1902-08-08,1902,8,8,seq-2,ed-1,2,11427,9734,0,sn86071197,https://articleextractor.org/pages/9734/txdn_echo_ver03/sn86071197/8/8/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/9734_0.txt
83396,18720_0.txt,Lynching Near Washington.,18720_0,"The Inter-mountain farmer and ranchman (Salt Lake City,...)",Utah,1902-08-12,1902,8,12,seq-12,ed-1,1,11655,18720,0,2010218500,https://articleextractor.org/pages/18720/uuml_evans_ver02/2010218500/8/12/ed-1/seq-12/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18720_0.txt
99811,19532_0.txt,MOB WAS PERFECTLY ORGANIZED,19532_0,"The St. Louis Republic (St. Louis, Mo.)",Missouri,1902-08-13,1902,8,13,seq-1,ed-1,1,6577,19532,0,sn84020274,https://articleextractor.org/pages/19532/mohi_hayden_ver01/sn84020274/8/13/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19532_0.txt
99145,19504_0.txt,A Lynching Episode.- Positive testimony is given that the,19504_0,"The evening world (New York, N.Y.)",New York,1902-08-14,1902,8,14,seq-8,ed-1,1,9175,19504,0,sn83030193,https://articleextractor.org/pages/19504/nn_ockham_ver01/sn83030193/8/14/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19504_0.txt
79069,18446_0.txt,THE MOB HANGED TWO.,18446_0,"The Nebraska advertiser. (Nemaha City, Ne...)",Nebraska,1902-08-15,1902,8,15,seq-2,ed-1,1,7591,18446,0,2010270508,https://articleextractor.org/pages/18446/nbu_gibson_ver01/2010270508/8/15/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18446_0.txt
97937,19450_0.txt,THE MOB HANGED TWO.,19450_0,"The Kinsley graphic (Kinsley, Kan.)",Kansas,1902-08-15,1902,8,15,seq-6,ed-1,1,4217,19450,0,sn84029671,https://articleextractor.org/pages/19450/khi_douglas_ver01/sn84029671/8/15/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19450_0.txt
90542,19073_0.txt,TWO ARE STRUNG UP.,19073_0,"The Dickinson press. (Dickinson, Star...)",North Dakota,1902-08-16,1902,8,16,seq-1,ed-1,1,8667,19073,0,sn88076013,https://articleextractor.org/pages/19073/ndhi_germanium_ver01/sn88076013/8/16/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19073_0.txt
90639,19077_0.txt,Five men have been indicted at,19077_0,"The Paducah sun (Paducah, Ky.)",Kentucky,1902-08-16,1902,8,16,seq-4,ed-1,1,4962,19077,0,sn85052116,https://articleextractor.org/pages/19077/kyu_meatloaf_ver01/sn85052116/8/16/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19077_0.txt
83060,18705_0.txt,That West Virginia mob which lynch,18705_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1902-08-19,1902,8,19,seq-4,ed-1,1,4404,18705,0,sn82016014,https://articleextractor.org/pages/18705/khi_higuchi_ver01/sn82016014/8/19/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18705_0.txt
96207,19363_0.txt,Charles Salyers( white) and Harry,19363_0,"Morris tribune (Morris, Minn.)",Minnesota,1902-08-23,1902,8,23,seq-2,ed-1,1,6132,19363,0,sn91059394,https://articleextractor.org/pages/19363/mnhi_kathak_ver01/sn91059394/8/23/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19363_0.txt
78994,18443_0.txt,It is to be hoped that the three negroes,18443_0,"The semi-weekly messenger (Wilmington, N.C...)",North Carolina,1902-08-29,1902,8,29,seq-4,ed-1,1,8117,18443,0,sn91068367,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/8/29/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18443_0.txt
79007,18443_1.txt,"WORDS OF COMMENDATION,",18443_1,"The semi-weekly messenger (Wilmington, N.C...)",North Carolina,1902-08-29,1902,8,29,seq-4,ed-1,1,8118,18443,1,sn91068367,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/8/29/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18443_1.txt
79022,18443_2.txt,ASKS FOR TROOPS.,18443_2,"The semi-weekly messenger (Wilmington, N.C...)",North Carolina,1902-08-29,1902,8,29,seq-4,ed-1,1,8119,18443,2,sn91068367,https://articleextractor.org/pages/18443/ncu_green_ver01/sn91068367/8/29/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18443_2.txt
85226,18813_0.txt,SCOTT ESCAPED THE MOB,18813_0,"Barton County democrat (Great Bend, Kan...)",Kansas,1902-08-29,1902,8,29,seq-3,ed-1,1,4293,18813,0,sn83040198,https://articleextractor.org/pages/18813/khi_finney_ver02/sn83040198/8/29/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18813_0.txt
85243,18813_1.txt,The Negro Confessed the Crime.,18813_1,"Barton County democrat (Great Bend, Kan...)",Kansas,1902-08-29,1902,8,29,seq-3,ed-1,1,4294,18813,1,sn83040198,https://articleextractor.org/pages/18813/khi_finney_ver02/sn83040198/8/29/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18813_1.txt
85254,18813_2.txt,Jail Guarded to Prevent& Lynching.,18813_2,"Barton County democrat (Great Bend, Kan...)",Kansas,1902-08-29,1902,8,29,seq-3,ed-1,1,4295,18813,2,sn83040198,https://articleextractor.org/pages/18813/khi_finney_ver02/sn83040198/8/29/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18813_2.txt
86180,18855_0.txt,LYNCHING INNOCENT MEN.,18855_0,New-York tribune (New York [N.Y.]),New York,1902-09-01,1902,9,1,seq-6,ed-1,1,2175,18855,0,sn83030214,https://articleextractor.org/pages/18855/dlc_haiti_ver01/sn83030214/9/1/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18855_0.txt
85524,18826_0.txt,Jury Approved Lynching.,18826_0,"Meade County news (Meade, Kan.)",Kansas,1902-09-04,1902,9,4,seq-2,ed-1,1,4255,18826,0,sn85030287,https://articleextractor.org/pages/18826/khi_eisenhower_ver01/sn85030287/9/4/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18826_0.txt
86038,18849_0.txt,Lynch Law in Texas.,18849_0,"The Norfolk weekly news-journal. (Norfolk, Neb.)",Nebraska,1902-09-05,1902,9,5,seq-1,ed-1,1,7568,18849,0,sn95070058,https://articleextractor.org/pages/18849/nbu_gering_ver01/sn95070058/9/5/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18849_0.txt
123361,86379_0.txt,"There are a few people in the South gates. He is a h- 1 of a Republican! The 3 papers, lege All$ 70 students. buildings. Climate unsurpassed. Depart.",86379_0,"The Appeal (Saint Paul, Min...)",Illinois,1902-09-06,1902,9,6,seq-2,ed-1,2,5845,86379,0,sn83016810,https://articleextractor.org/pages/86379/mnhi_effie_ver01/sn83016810/9/6/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/86379_0.txt
90555,19074_0.txt,FLOODS playing streamers of fire.,19074_0,"The Princeton union (Princeton, Minn...)",Minnesota,1902-09-11,1902,9,11,seq-8,ed-1,1,6059,19074,0,sn83016758,https://articleextractor.org/pages/19074/mnhi_halma_ver01/sn83016758/9/11/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19074_0.txt
25593,8946_0.txt,The President of the United States has in a,8946_0,New-York tribune (New York [N.Y.]),New York,1902-09-12,1902,9,12,seq-9,ed-1,1,2176,8946,0,sn83030214,https://articleextractor.org/pages/8946/dlc_haiti_ver01/sn83030214/9/12/ed-1/seq-9/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8946_0.txt
23390,8879_0.txt,Brutal Crime of the Fiend.,8879_0,"Sistersville daily oil review (Sistersville, W...)",West Virginia,1902-09-15,1902,9,15,seq-1,ed-1,1,13440,8879,0,sn86092356,https://articleextractor.org/pages/8879/wvu_federation_ver01/sn86092356/9/15/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8879_0.txt
99504,19517_0.txt,Georgia proposes to make lynching,19517_0,"The Daily Ardmoreite (Ardmore, Okla.)",Oklahoma,1902-09-17,1902,9,17,seq-4,ed-1,2,10159,19517,0,sn85042303,https://articleextractor.org/pages/19517/okhi_jackson_ver01/sn85042303/9/17/ed-1/seq-4/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19517_0.txt
99954,19533_0.txt,"NEGRO LYNCHED IN OREGON,",19533_0,"The news & observer (Raleigh, N.C.)",North Carolina,1902-09-19,1902,9,19,seq-5,ed-1,1,8175,19533,0,sn85042104,https://articleextractor.org/pages/19533/ncu_hamm_ver01/sn85042104/9/19/ed-1/seq-5/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19533_0.txt
85848,18844_0.txt,A NEGRO lynching in Oregon,18844_0,"The Columbus commercial. (Columbus, Miss.)",Mississippi,1902-09-23,1902,9,23,seq-4,ed-1,1,7022,18844,0,sn87065028,https://articleextractor.org/pages/18844/msar_fluttershy_ver01/sn87065028/9/23/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18844_0.txt
150161,87488_0.txt,Negro Convicted of Lynching.,87488_0,"Wausau pilot (Wausau, Wis.)",Wisconsin,1902-09-23,1902,9,23,seq-6,ed-1,1,12981,87488,0,sn85040749,https://articleextractor.org/pages/87488/whi_augurey_ver01/sn85040749/9/23/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87488_0.txt
83365,18717_0.txt,Oregon had her negro lynching last,18717_0,"Staunton spectator and vindicator (Staunton, Va.)",Virginia,1902-09-26,1902,9,26,seq-2,ed-1,1,11997,18717,0,sn84024720,https://articleextractor.org/pages/18717/vi_hansel_ver01/sn84024720/9/26/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18717_0.txt
98564,19488_0.txt,LYNCHED BY A MOB.,19488_0,"The pioneer express (Pembina, Dakota...)",North Dakota,1902-09-26,1902,9,26,seq-6,ed-1,1,8444,19488,0,sn88076741,https://articleextractor.org/pages/19488/ndhi_almont_ver01/sn88076741/9/26/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19488_0.txt
149986,87476_0.txt,AWAY up in the extreme Northern,87476_0,"The Bourbon news (Paris, Ky.)",Kentucky,1902-09-26,1902,9,26,seq-8,ed-1,1,4986,87476,0,sn86069873,https://articleextractor.org/pages/87476/kyu_one_ver01/sn86069873/9/26/ed-1/seq-8/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87476_0.txt
25852,8963_0.txt,RICHMOND.,8963_0,"Richmond dispatch (Richmond, Va.)",Virginia,1902-09-28,1902,9,28,seq-21,ed-1,1,11839,8963,0,sn85038614,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/9/28/ed-1/seq-21/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8963_0.txt
25860,8963_1.txt,RIOT ON CHURCH HILL,8963_1,"Richmond dispatch (Richmond, Va.)",Virginia,1902-09-28,1902,9,28,seq-21,ed-1,1,11837,8963,1,sn85038614,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/9/28/ed-1/seq-21/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8963_1.txt
25927,8963_2.txt,Only the Presence of Squads of Officers,8963_2,"Richmond dispatch (Richmond, Va.)",Virginia,1902-09-28,1902,9,28,seq-21,ed-1,1,11841,8963,2,sn85038614,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/9/28/ed-1/seq-21/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8963_2.txt
25971,8963_3.txt,Shooting of Baber.,8963_3,"Richmond dispatch (Richmond, Va.)",Virginia,1902-09-28,1902,9,28,seq-21,ed-1,1,11842,8963,3,sn85038614,https://articleextractor.org/pages/8963/vi_carmel_ver02/sn85038614/9/28/ed-1/seq-21/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8963_3.txt
78831,18441_0.txt,BURN BRUTE AT STAKE,18441_0,"Rock Island Argus. (Rock Island, Il...)",Illinois,1902-09-29,1902,9,29,seq-1,ed-1,1,3947,18441,0,sn92053934,https://articleextractor.org/pages/18441/iune_folio_ver01/sn92053934/9/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18441_0.txt
78959,18441_1.txt,MOB LAW IS SO EASY,18441_1,"Rock Island Argus. (Rock Island, Il...)",Illinois,1902-09-29,1902,9,29,seq-1,ed-1,1,3949,18441,1,sn92053934,https://articleextractor.org/pages/18441/iune_folio_ver01/sn92053934/9/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18441_1.txt
97617,19442_0.txt,He Shot a Man in the Back.,19442_0,"The Topeka state journal (Topeka, Kansas)",Kansas,1902-10-01,1902,10,1,seq-5,ed-1,1,4405,19442,0,sn82016014,https://articleextractor.org/pages/19442/khi_higuchi_ver01/sn82016014/10/1/ed-1/seq-5/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19442_0.txt
97965,19452_0.txt,A negro shot and wounded J. H.,19452_0,"Democratic messenger (Snow Hill, Md.)",Maryland,1902-10-04,1902,10,4,seq-6,ed-1,1,5145,19452,0,sn84026758,https://articleextractor.org/pages/19452/mdu_denton_ver01/sn84026758/10/4/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19452_0.txt
97972,19452_1.txt,NEGRO DIES IN FLAMES,19452_1,"Democratic messenger (Snow Hill, Md.)",Maryland,1902-10-04,1902,10,4,seq-6,ed-1,1,5146,19452,1,sn84026758,https://articleextractor.org/pages/19452/mdu_denton_ver01/sn84026758/10/4/ed-1/seq-6/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19452_1.txt
86393,18863_0.txt,With Evidences of Quick Executive,18863_0,"Richmond dispatch (Richmond, Va.)",Virginia,1902-10-05,1902,10,5,seq-21,ed-1,1,11844,18863,0,sn85038614,https://articleextractor.org/pages/18863/vi_carmel_ver02/sn85038614/10/5/ed-1/seq-21/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18863_0.txt
100105,19538_0.txt,"during the progress of the evening,",19538_0,The Salt Lake herald (Salt Lake City ...),Utah,1902-10-09,1902,10,9,seq-2,ed-1,1,11786,19538,0,sn85058130,https://articleextractor.org/pages/19538/uuml_two_ver01/sn85058130/10/9/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/19538_0.txt
149964,87473_0.txt,A gatifying dispatch from New Or,87473_0,The Intermountain Catholic. (Salt Lake City ...),Colorado,1902-10-11,1902,10,11,seq-4,ed-1,1,11718,87473,0,sn93062856,https://articleextractor.org/pages/87473/uuml_kirilenko_ver01/sn93062856/10/11/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87473_0.txt
