...1,filename,sentence,file_id2,newspaper_name,newspaper_state,date,year,month,day,page,edition,mod_id,unnamed_0,file_id,article_id,sn,url,filepath
54344,17063_0.txt,SINGULAR CASE OF LYNCHING.- About filteen or,17063_0,Richmond daily times (Richmond [Va.]),Virginia,1851-08-09,1851,8,9,seq-2,ed-1,1,12013,17063,0,sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/8/9/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17063_0.txt
54354,17063_1.txt,"Passengers from San Francisco report, that",17063_1,Richmond daily times (Richmond [Va.]),Virginia,1851-08-09,1851,8,9,seq-2,ed-1,1,12014,17063,1,sn84024692,https://articleextractor.org/pages/17063/vi_icelandic_ver01/sn84024692/8/9/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17063_1.txt
54364,17068_0.txt,Lynch Law in California.,17068_0,"The Portsmouth inquirer (Portsmouth, O. ...)",Ohio,1851-08-18,1851,8,18,seq-2,ed-1,1,9615,17068,0,sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/8/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17068_0.txt
54373,17068_1.txt,"The news from California, by the Empire",17068_1,"The Portsmouth inquirer (Portsmouth, O. ...)",Ohio,1851-08-18,1851,8,18,seq-2,ed-1,1,9616,17068,1,sn85026203,https://articleextractor.org/pages/17068/ohi_drake_ver01/sn85026203/8/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17068_1.txt
54394,17069_0.txt,"The New York Express, with reference to the appal",17069_0,Richmond daily times (Richmond [Va.]),Virginia,1851-08-18,1851,8,18,seq-2,ed-1,1,12015,17069,0,sn84024692,https://articleextractor.org/pages/17069/vi_icelandic_ver01/sn84024692/8/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17069_0.txt
54443,17071_0.txt,THE SOUTHERN PRESS.,17071_0,The southern press (Washington [D.C...),District of Columbia,1851-08-19,1851,8,19,seq-2,ed-1,1,2082,17071,0,sn82014764,https://articleextractor.org/pages/17071/dlc_elf_ver03/sn82014764/8/19/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17071_0.txt
86719,18885_0.txt,[ Telegraphed for the Richmond Enquirer.],18885_0,"Weekly North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7844,18885,0,sn84045030,https://articleextractor.org/pages/18885/ncu_alligator_ver01/sn84045030/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18885_0.txt
86737,18885_1.txt,"COLUMBUS, Aug. 12, 6, 10 P. M.",18885_1,"Weekly North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7845,18885,1,sn84045030,https://articleextractor.org/pages/18885/ncu_alligator_ver01/sn84045030/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18885_1.txt
86743,18885_2.txt,"MOB IN COLUMBUS, GA. We find the following",18885_2,"Weekly North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7846,18885,2,sn84045030,https://articleextractor.org/pages/18885/ncu_alligator_ver01/sn84045030/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18885_2.txt
86757,18886_0.txt,[ Telegraphed for the Richmond Enquirer.],18886_0,"North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7888,18886,0,sn84024517,https://articleextractor.org/pages/18886/ncu_broad_ver01/sn84024517/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18886_0.txt
86775,18886_1.txt,"COLUMBUS, Aug. 12, 6, 10 P. M.",18886_1,"North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7889,18886,1,sn84024517,https://articleextractor.org/pages/18886/ncu_broad_ver01/sn84024517/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18886_1.txt
86781,18886_2.txt,MOB IN COLUMBUS GA.,18886_2,"North Carolina standard (Raleigh, N.C.)",North Carolina,1851-08-20,1851,8,20,seq-3,ed-1,2,7890,18886,2,sn84024517,https://articleextractor.org/pages/18886/ncu_broad_ver01/sn84024517/8/20/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18886_2.txt
54479,17074_0.txt,Arrest of a Murderer.,17074_0,NA,Missouri,1851-08-21,1851,8,21,seq-2,ed-1,1,6588,17074,0,sn86063325,https://articleextractor.org/pages/17074/mohi_henri_ver01/sn86063325/8/21/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17074_0.txt
54517,17075_0.txt,Public Life- Lesson to Young Men.,17075_0,Indiana State sentinel (Indianapolis),Indiana,1851-08-28,1851,8,28,seq-4,ed-1,1,3568,17075,0,sn82015677,https://articleextractor.org/pages/17075/in_hoosier_ver01/sn82015677/8/28/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17075_0.txt
74358,18189_0.txt,At San Francisco a desperado named Jas.,18189_0,"The primitive Republican. (Columbus, Miss.)",Mississippi,1851-08-28,1851,8,28,seq-2,ed-1,2,6874,18189,0,sn87065038,https://articleextractor.org/pages/18189/msar_cloudchaser_ver01/sn87065038/8/28/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18189_0.txt
54581,17077_0.txt,"BALTIMORE, Aug. 13.",17077_0,"The Athens post (Athens, Tenn.)",Tennessee,1851-08-29,1851,8,29,seq-1,ed-1,1,11150,17077,0,sn84024443,https://articleextractor.org/pages/17077/tu_nancy_ver01/sn84024443/8/29/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17077_0.txt
34377,14022_0.txt,"Mob in Columbus, Geo .-- A tele-",14022_0,"Tarboro' press (Tarborough, (Ed...))",North Carolina,1851-09-06,1851,9,6,seq-1,ed-1,1,7960,14022,0,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/9/6/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14022_0.txt
34399,14022_1.txt,We published yesterday full de,14022_1,"Tarboro' press (Tarborough, (Ed...))",North Carolina,1851-09-06,1851,9,6,seq-1,ed-1,1,7959,14022,1,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/9/6/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14022_1.txt
34434,14022_2.txt,isishment of the Murderer- The Savanah,14022_2,"Tarboro' press (Tarborough, (Ed...))",North Carolina,1851-09-06,1851,9,6,seq-1,ed-1,1,7957,14022,2,sn85042204,https://articleextractor.org/pages/14022/ncu_dan_ver01/sn85042204/9/6/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14022_2.txt
54596,17079_0.txt,opposition.,17079_0,Indiana State sentinel (Indianapolis),Indiana,1851-09-18,1851,9,18,seq-1,ed-1,1,3569,17079,0,sn82015677,https://articleextractor.org/pages/17079/in_hoosier_ver01/sn82015677/9/18/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17079_0.txt
151134,87561_0.txt,A SPANISH WOMAN'S VENGENCE.- The,87561_0,"Green-Mountain freeman (Montpelier, Vt.)",Vermont,1851-09-18,1851,9,18,seq-3,ed-1,2,12502,87561,0,sn84023209,https://articleextractor.org/pages/87561/vtu_hildene_ver01/sn84023209/9/18/ed-1/seq-3/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87561_0.txt
34852,14222_0.txt,A case of Lynch law has occurred at Greenwood,14222_0,The republic (Washington [D.C...),District of Columbia,1851-09-24,1851,9,24,seq-3,ed-1,1,2022,14222,0,sn82014434,https://articleextractor.org/pages/14222/dlc_dragon_ver01/sn82014434/9/24/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/14222_0.txt
60393,17337_0.txt,LYNCH LAW IN CALIFORNIA.,17337_0,Richmond daily times (Richmond [Va.]),Virginia,1851-09-25,1851,9,25,seq-2,ed-1,1,12016,17337,0,sn84024692,https://articleextractor.org/pages/17337/vi_icelandic_ver01/sn84024692/9/25/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17337_0.txt
60360,17335_0.txt,"and hunt. In the first woods he came to, he spied a",17335_0,"Wilmington journal (Wilmington, N.C...)",North Carolina,1851-09-26,1851,9,26,seq-2,ed-1,1,8399,17335,0,sn84026536,https://articleextractor.org/pages/17335/ncu_lumber_ver01/sn84026536/9/26/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17335_0.txt
60375,17336_0.txt,"Finally, as if to crown the triumphs of the year.",17336_0,"Wilmington journal (Wilmington, N.C...)",North Carolina,1851-09-26,1851,9,26,seq-1,ed-1,1,8398,17336,0,sn84026536,https://articleextractor.org/pages/17336/ncu_lumber_ver01/sn84026536/9/26/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17336_0.txt
60345,17334_0.txt,"Lynch law in Grayson, l'a .-- On the",17334_0,"Tarboro' press (Tarborough, (Ed...))",North Carolina,1851-10-11,1851,10,11,seq-1,ed-1,1,7962,17334,0,sn85042204,https://articleextractor.org/pages/17334/ncu_dan_ver01/sn85042204/10/11/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17334_0.txt
60305,17332_0.txt,the Pacific Mail Steamship Company,17332_0,"Gallipolis journal (Gallipolis, Ohi...)",Ohio,1851-10-30,1851,10,30,seq-3,ed-1,1,9669,17332,0,sn85038121,https://articleextractor.org/pages/17332/ohi_edgar_ver01/sn85038121/10/30/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17332_0.txt
60249,17331_0.txt,"fee, and then vocifurate hoarsely for law and",17331_0,"The Hillsdale standard (Hillsdale, Mich...)",Michigan,1851-11-04,1851,11,4,seq-1,ed-1,1,5399,17331,0,sn85033637,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/11/4/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17331_0.txt
60273,17331_1.txt,Some few of the Atlantic papers received,17331_1,"The Hillsdale standard (Hillsdale, Mich...)",Michigan,1851-11-04,1851,11,4,seq-1,ed-1,1,5400,17331,1,sn85033637,https://articleextractor.org/pages/17331/mimtptc_beulah_ver01/sn85033637/11/4/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17331_1.txt
60232,17330_0.txt,"BALTIMORE, Nov. 16.",17330_0,"The Athens post (Athens, Tenn.)",Tennessee,1851-11-21,1851,11,21,seq-2,ed-1,1,11151,17330,0,sn84024443,https://articleextractor.org/pages/17330/tu_nancy_ver01/sn84024443/11/21/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17330_0.txt
65832,17544_0.txt,Executions in Virginia.- The three slaves who,17544_0,"The daily crescent ([New Orleans, L...)",Louisiana,1851-12-05,1851,12,5,seq-2,ed-1,1,5055,17544,0,sn82015378,https://articleextractor.org/pages/17544/lu_diglett_ver01/sn82015378/12/5/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17544_0.txt
150975,87553_0.txt,"pass.""",87553_0,"Grand River times (Grand Haven, Mi...)",Michigan,1851-12-23,1851,12,23,seq-2,ed-1,2,5389,87553,0,sn85026466,https://articleextractor.org/pages/87553/mimtptc_alpena_ver01/sn85026466/12/23/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/87553_0.txt
60199,17328_0.txt,"the California mails of the 5th, has arrived, put shoes upon",17328_0,The southern press (Washington [D.C...),District of Columbia,1852-01-03,1852,1,3,seq-2,ed-1,1,2084,17328,0,sn82014764,https://articleextractor.org/pages/17328/dlc_elf_ver03/sn82014764/1/3/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17328_0.txt
52932,16981_0.txt,". We hope that this villain, who- ry next",16981_0,NA,Iowa,1852-01-15,1852,1,15,seq-3,ed-1,1,3010,16981,0,sn86081965,https://articleextractor.org/pages/16981/iahi_bellsprout_ver01/sn86081965/1/15/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16981_0.txt
52943,16982_0.txt,"A correspondent of the Marysville Express, writing",16982_0,"New Orleans daily crescent ([New Orleans, L...)",Louisiana,1852-01-21,1852,1,21,seq-3,ed-1,1,5104,16982,0,sn82015753,https://articleextractor.org/pages/16982/lu_pearse_ver01/sn82015753/1/21/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16982_0.txt
52963,16983_0.txt,Lynch Law- A Young Woman Hang.,16983_0,"The Hillsdale standard (Hillsdale, Mich...)",Michigan,1852-01-27,1852,1,27,seq-1,ed-1,1,5401,16983,0,sn85033637,https://articleextractor.org/pages/16983/mimtptc_beulah_ver01/sn85033637/1/27/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16983_0.txt
74260,18187_0.txt,he LYNCH LAW- A YOUNG WOMAN HUNG.,18187_0,"The Yazoo Democrat. (Yazoo City, Mis...)",Mississippi,1852-01-28,1852,1,28,seq-2,ed-1,2,7203,18187,0,sn87065704,https://articleextractor.org/pages/18187/msar_minuette_ver01/sn87065704/1/28/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18187_0.txt
52971,16985_0.txt,"THREATENED LYNCH LAW- A man, who went to",16985_0,Richmond daily times (Richmond [Va.]),Virginia,1852-02-03,1852,2,3,seq-3,ed-1,1,12017,16985,0,sn84024692,https://articleextractor.org/pages/16985/vi_icelandic_ver01/sn84024692/2/3/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16985_0.txt
52976,16986_0.txt,Lynch Law in California.,16986_0,"The Hillsdale standard (Hillsdale, Mich...)",Michigan,1852-02-10,1852,2,10,seq-1,ed-1,1,5402,16986,0,sn85033637,https://articleextractor.org/pages/16986/mimtptc_beulah_ver01/sn85033637/2/10/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16986_0.txt
53014,16987_0.txt,A GAMBLER,16987_0,Richmond daily times (Richmond [Va.]),Virginia,1852-03-13,1852,3,13,seq-2,ed-1,1,12018,16987,0,sn84024692,https://articleextractor.org/pages/16987/vi_icelandic_ver01/sn84024692/3/13/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16987_0.txt
53030,16988_0.txt,MURDER AND LYNCH LAW.- We learn from,16988_0,The daily dispatch (Richmond [Va.]),Virginia,1852-03-15,1852,3,15,seq-2,ed-1,1,12080,16988,0,sn84024738,https://articleextractor.org/pages/16988/vi_manowar_ver01/sn84024738/3/15/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16988_0.txt
53089,16989_0.txt,MURDER AND LYNCH LAW.- We learn from,16989_0,Richmond daily times (Richmond [Va.]),Virginia,1852-03-16,1852,3,16,seq-2,ed-1,1,12019,16989,0,sn84024692,https://articleextractor.org/pages/16989/vi_icelandic_ver01/sn84024692/3/16/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16989_0.txt
53147,16990_0.txt,A GAMBLER LYNCHED- Scene on the Mississippi.,16990_0,"Semi-weekly North-Carolina standard (Raleigh, N.C.)",North Carolina,1852-03-17,1852,3,17,seq-3,ed-1,1,7891,16990,0,sn84024518,https://articleextractor.org/pages/16990/ncu_broad_ver01/sn84024518/3/17/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16990_0.txt
53192,16993_0.txt,Mission the on Scene Lynched- Gambler A,16993_0,"Gallipolis journal (Gallipolis, Ohi...)",Ohio,1852-03-18,1852,3,18,seq-2,ed-1,1,9670,16993,0,sn85038121,https://articleextractor.org/pages/16993/ohi_edgar_ver01/sn85038121/3/18/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16993_0.txt
53160,16991_0.txt,"1835, August 1."" Beauties of Slavery.- When a",16991_0,The republic (Washington [D.C...),District of Columbia,1852-04-27,1852,4,27,seq-2,ed-1,1,2023,16991,0,sn82014434,https://articleextractor.org/pages/16991/dlc_dragon_ver01/sn82014434/4/27/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16991_0.txt
53261,16995_0.txt,Murder and Lynch Law.,16995_0,"Southern sentinel (Plaquemine, Par...)",Louisiana,1852-05-08,1852,5,8,seq-2,ed-1,1,5017,16995,0,sn88064476,https://articleextractor.org/pages/16995/lu_blastoise_ver01/sn88064476/5/8/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16995_0.txt
53414,17000_0.txt,"Two men charged with theft, were taken from",17000_0,Richmond daily times (Richmond [Va.]),Virginia,1852-05-19,1852,5,19,seq-3,ed-1,1,12021,17000,0,sn84024692,https://articleextractor.org/pages/17000/vi_icelandic_ver01/sn84024692/5/19/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17000_0.txt
53418,17001_0.txt,"Two men, charged with theft, were taken from",17001_0,"Wilmington journal (Wilmington, N.C...)",North Carolina,1852-05-21,1852,5,21,seq-2,ed-1,1,8400,17001,0,sn84026536,https://articleextractor.org/pages/17001/ncu_lumber_ver01/sn84026536/5/21/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17001_0.txt
53422,17002_0.txt,There is a marked improvement in,17002_0,NA,Iowa,1852-05-27,1852,5,27,seq-2,ed-1,1,3011,17002,0,sn86081965,https://articleextractor.org/pages/17002/iahi_bellsprout_ver01/sn86081965/5/27/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17002_0.txt
53330,16997_0.txt,Exciting News from Rio Grande City,16997_0,"The Texas Republican (Marshall, Tex.)",Texas,1852-05-29,1852,5,29,seq-2,ed-1,1,11412,16997,0,sn83025730,https://articleextractor.org/pages/16997/txdn_eastland_ver01/sn83025730/5/29/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/16997_0.txt
7220,8411_0.txt,DISORDER AND CRIME IN THE AUSTRALIA,8411_0,The southern press (Washington [D.C...),District of Columbia,1852-07-02,1852,7,2,seq-2,ed-1,1,2085,8411,0,sn82014764,https://articleextractor.org/pages/8411/dlc_elf_ver03/sn82014764/7/2/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8411_0.txt
7094,8407_0.txt,Crime continues to increase all,8407_0,"Gallipolis journal (Gallipolis, Ohi...)",Ohio,1852-07-29,1852,7,29,seq-2,ed-1,1,9673,8407,0,sn85038121,https://articleextractor.org/pages/8407/ohi_edgar_ver01/sn85038121/7/29/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/8407_0.txt
60864,17364_0.txt,to,17364_0,"Vermont watchman and State journal (Montpelier, Vt.)",Vermont,1852-07-29,1852,7,29,seq-3,ed-1,1,12433,17364,0,sn84023200,https://articleextractor.org/pages/17364/vtu_foxville_ver01/sn84023200/7/29/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17364_0.txt
60784,17363_0.txt,ny other prominent and influential residents of,17363_0,"Grand River times (Grand Haven, Mi...)",Michigan,1852-08-04,1852,8,4,seq-2,ed-1,1,5390,17363,0,sn85026466,https://articleextractor.org/pages/17363/mimtptc_alpena_ver01/sn85026466/8/4/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17363_0.txt
86565,18879_0.txt,An article was copied into our columns,18879_0,The daily dispatch (Richmond [Va.]),Virginia,1852-08-14,1852,8,14,seq-2,ed-1,3,12082,18879,0,sn84024738,https://articleextractor.org/pages/18879/vi_manowar_ver01/sn84024738/8/14/ed-1/seq-2/3,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18879_0.txt
54657,17081_0.txt,"-Mr. Willard, an auctioneer of St. Joseph,",17081_0,Meigs County telegraph (Pomeroy [Ohio]),Ohio,1852-08-24,1852,8,24,seq-1,ed-1,1,9621,17081,0,sn85038183,https://articleextractor.org/pages/17081/ohi_drake_ver01/sn85038183/8/24/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17081_0.txt
54703,17085_0.txt,The Swedish barque Sarmiento had arrived,17085_0,The daily dispatch (Richmond [Va.]),Virginia,1852-09-09,1852,9,9,seq-3,ed-1,1,12083,17085,0,sn84024738,https://articleextractor.org/pages/17085/vi_manowar_ver01/sn84024738/9/9/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17085_0.txt
60722,17360_0.txt,Arrival of the Northern Light.,17360_0,Lynchburg daily Virginian (Lynchburg [Va.]),Virginia,1852-09-11,1852,9,11,seq-1,ed-1,1,11932,17360,0,sn85034360,https://articleextractor.org/pages/17360/vi_exmoor_ver01/sn85034360/9/11/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17360_0.txt
54668,17083_0.txt,duced in this country. Doddridge,17083_0,"Cooper's Clarksburg register (Clarksburg, Va....)",West Virginia,1852-09-15,1852,9,15,seq-3,ed-1,1,13512,17083,0,sn85059716,https://articleextractor.org/pages/17083/wvu_jordan_ver03/sn85059716/9/15/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17083_0.txt
86672,18884_0.txt,LOCAL MATTERS.,18884_0,The daily dispatch (Richmond [Va.]),Virginia,1852-09-16,1852,9,16,seq-2,ed-1,2,12084,18884,0,sn84024738,https://articleextractor.org/pages/18884/vi_manowar_ver01/sn84024738/9/16/ed-1/seq-2/2,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18884_0.txt
60642,17358_0.txt,Scenery in the Australian Gold Fields.,17358_0,"The Santa Fe weekly gazette (Santa Fe, N.M.T...)",New Mexico,1852-11-27,1852,11,27,seq-2,ed-1,1,8947,17358,0,sn84022165,https://articleextractor.org/pages/17358/nmu_coyote_ver02/sn84022165/11/27/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17358_0.txt
54710,17090_0.txt,LOCAL MATTERS.,17090_0,The daily dispatch (Richmond [Va.]),Virginia,1852-12-04,1852,12,4,seq-2,ed-1,1,12085,17090,0,sn84024738,https://articleextractor.org/pages/17090/vi_manowar_ver01/sn84024738/12/4/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17090_0.txt
54772,17091_0.txt,"NEW YORK, Jan. 10.-Mr. Hamilton, the manager",17091_0,"Nashville union ([Nashville, Ten...)",Tennessee,1853-01-12,1853,1,12,seq-2,ed-1,1,10887,17091,0,sn86071264,https://articleextractor.org/pages/17091/tu_chet_ver01/sn86071264/1/12/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17091_0.txt
54787,17092_0.txt,taken and were to be hung by lynch law.,17092_0,"The Belmont chronicle, and farmers, mechanics and manufacturers advocate (St. Clairsville...)",Ohio,1853-01-14,1853,1,14,seq-2,ed-1,1,9678,17092,0,sn84028479,https://articleextractor.org/pages/17092/ohi_feste_ver01/sn84028479/1/14/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17092_0.txt
54789,17093_0.txt,law and were to be executed by lynch.,17093_0,"Semi-weekly North-Carolina standard (Raleigh, N.C.)",North Carolina,1853-01-15,1853,1,15,seq-3,ed-1,1,7892,17093,0,sn84024518,https://articleextractor.org/pages/17093/ncu_broad_ver01/sn84024518/1/15/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17093_0.txt
86560,18873_0.txt,"LYNCH LAW REPUDIATED- A man, named",18873_0,The daily dispatch (Richmond [Va.]),Virginia,1853-01-28,1853,1,28,seq-1,ed-1,3,12087,18873,0,sn84024738,https://articleextractor.org/pages/18873/vi_manowar_ver01/sn84024738/1/28/ed-1/seq-1/3,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/18873_0.txt
53427,17005_0.txt,"which was refused. The excitement, it is said,",17005_0,The daily dispatch (Richmond [Va.]),Virginia,1853-02-15,1853,2,15,seq-3,ed-1,1,12088,17005,0,sn84024738,https://articleextractor.org/pages/17005/vi_manowar_ver01/sn84024738/2/15/ed-1/seq-3/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17005_0.txt
53433,17006_0.txt,"In Auburn, Placer county, Jan. 19, Henry F. Wiggins, It is surprising that there are no capitalists at home",17006_0,The New York herald (New York [N.Y.]),New York,1853-03-01,1853,3,1,seq-2,ed-1,1,2291,17006,0,sn83030313,https://articleextractor.org/pages/17006/dlc_laceflower_ver01/sn83030313/3/1/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17006_0.txt
53479,17007_0.txt,"tressing affair, is very great. The Williams par",17007_0,"Portage sentinel (Ravenna, Ohio)",Ohio,1853-03-02,1853,3,2,seq-1,ed-1,1,9727,17007,0,sn83035101,https://articleextractor.org/pages/17007/ohi_gann_ver01/sn83035101/3/2/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17007_0.txt
53497,17007_1.txt,There will be an outbreak here before many years.,17007_1,"Portage sentinel (Ravenna, Ohio)",Ohio,1853-03-02,1853,3,2,seq-1,ed-1,1,9728,17007,1,sn83035101,https://articleextractor.org/pages/17007/ohi_gann_ver01/sn83035101/3/2/ed-1/seq-1/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17007_1.txt
53514,17008_0.txt,LYNCH LAW- Five negroes were recently,17008_0,"Fremont journal (Fremont, Sandus...)",Ohio,1853-03-12,1853,3,12,seq-2,ed-1,1,9470,17008,0,sn85026050,https://articleextractor.org/pages/17008/ohi_cobweb_ver04/sn85026050/3/12/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17008_0.txt
53522,17010_0.txt,Bartlett's Boundary Commission.,17010_0,"The Democratic sentinel (Cadiz, Ohio)",Ohio,1853-03-30,1853,3,30,seq-2,ed-1,1,9915,17010,0,sn85025647,https://articleextractor.org/pages/17010/ohi_julian_ver02/sn85025647/3/30/ed-1/seq-2/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17010_0.txt
53546,17011_0.txt,LYNCH LAW IN THE MOUNTAINS- A case,17011_0,The daily dispatch (Richmond [Va.]),Virginia,1853-04-05,1853,4,5,seq-4,ed-1,1,12089,17011,0,sn84024738,https://articleextractor.org/pages/17011/vi_manowar_ver01/sn84024738/4/5/ed-1/seq-4/1,~/Code/hcij_lynching_phase_two/narratives/code/articles_oct_19/17011_0.txt
