docname,from,to,pre,keyword,post,pattern,...1,file_id,article_id,sn,newspaper_name,year,month,day,page,edition,mod_id,URL,newspaper_state,filepath
13974_0.txt,128,128,texas or florida or the carolina's catching step to the tune of a music somewhat new but necessary . a,sheriff,in georgia prevented the lynching of a negro at the expense of the life of one of the would- be,sheriff,278,13974,0,sn83025514,"The Colorado statesman (Denver, Colo.)",1923,6,30,seq-4,ed-1,1,http://localhost:62222/pages/13974/cohi_hamilton_ver01/sn83025514/1923/06/30/ed-1/seq-4/1,Colorado,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13974_0.txt
13978_0.txt,381,381,"him . he was taken from the hospital , where he lay wounded , by five men , one a",policeman,"in uniform , and hange 2 from a bridge . while the body of this young negro swung limo and",police,1103,13978,0,sn84020097,"The daily worker (Chicago, Ill.)",1928,7,20,seq-1,ed-1,1,http://localhost:62222/pages/13978/iune_fluorite_ver01/sn84020097/1928/07/20/ed-1/seq-1/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13978_0.txt
13981_0.txt,58,58,"the attorney- general for expedition . three witnesses examined were : roy collins , assistant chief of po lice ;",sheriff,"jacob campbell and charles belville , first police officer to reach the jail after the mob had formed . """,sheriff,1057,13981,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,1,http://localhost:62222/pages/13981/in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3/1,Indiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13981_0.txt
13981_0.txt,66,66,"examined were : roy collins , assistant chief of po lice ; sheriff jacob campbell and charles belville , first",police,"officer to reach the jail after the mob had formed . "" we are planning to conduct a thorough examination",police,1057,13981,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,1,http://localhost:62222/pages/13981/in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3/1,Indiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13981_0.txt
13981_0.txt,142,142,"and disgrace and "" struck at the foundation of society . "" it continues in part : "" when the",sheriff,"and the police rasisted the last thursday night mob , they not only were seeking to defend the young culprits",sheriff,1057,13981,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,1,http://localhost:62222/pages/13981/in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3/1,Indiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13981_0.txt
13981_0.txt,145,145,""" struck at the foundation of society . "" it continues in part : "" when the sheriff and the",police,"rasisted the last thursday night mob , they not only were seeking to defend the young culprits from death .",police,1057,13981,0,sn82015313,The Indianapolis times (Indianapolis [I...),1930,8,14,seq-3,ed-1,1,http://localhost:62222/pages/13981/in_goldman_ver01/sn82015313/1930/08/14/ed-1/seq-3/1,Indiana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13981_0.txt
13983_0.txt,109,109,"trict judge w . j . kneeshaw , who was to come here saturday afternoon from pembina . according to",sheriff,"h . c . well , lemay had little to say about the mur der and when questioned told substantially",sheriff,2418,13983,0,sn85042243,"The Bismarck tribune (Bismarck, N.D.)",1931,3,7,seq-1,ed-1,1,http://localhost:62222/pages/13983/ndhi_ferengi_ver01/sn85042243/1931/03/07/ed-1/seq-1/1,North Dakota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13983_0.txt
13983_0.txt,184,184,"will be held sunday at the lutheran church near hallson , with burial in the hallson cemetery . . .",sheriff,"well investigated a report that efforts had been made in the neighborhood where the murder occurred to form a """,sheriff,2418,13983,0,sn85042243,"The Bismarck tribune (Bismarck, N.D.)",1931,3,7,seq-1,ed-1,1,http://localhost:62222/pages/13983/ndhi_ferengi_ver01/sn85042243/1931/03/07/ed-1/seq-1/1,North Dakota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13983_0.txt
13984_0.txt,1,1,,police,thwart mob intent on lynching prisoner prisoner is rescued by sheriff frenzied mob urged on by husband of victim only,police,1502,13984,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_0.txt
13984_0.txt,12,12,police thwart mob intent on lynching prisoner prisoner is rescued by,sheriff,frenzied mob urged on by husband of victim only the timely arrival of an additional force of police prevented a,sheriff,1502,13984,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_0.txt
13984_0.txt,30,30,rescued by sheriff frenzied mob urged on by husband of victim only the timely arrival of an additional force of,police,prevented a lynching within 15 miles of detroit last saturday night . the thwarted attempt was made in taylor township,police,1502,13984,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_0.txt
13984_0.txt,286,286,middlebelt road on the evening of oct . 25 . harris is married and lives at 4448 brandon street .,police,"claim that this is his third offense , and that he has served a sentence rape in marquette , for",police,1502,13984,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1937,11,6,seq-1,ed-1,1,http://localhost:62222/pages/13984/mimtptc_albion_ver01/sn92063852/1937/11/06/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13984_0.txt
13988_0.txt,66,66,"states . he told this in a letter to atty . gen . tom clark , demanding federal action against",police,"authorities in florida and south carolina who have in the lynching of two negroes , and the lynch- murder of",police,1521,13988,0,sn83045324,"The Michigan chronicle (Detroit, Mich.)",1945,12,15,seq-6,ed-1,1,http://localhost:62222/pages/13988/mimtptc_clare_ver03/sn83045324/1945/12/15/ed-1/seq-6/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13988_0.txt
13995_0.txt,188,188,"to the excited condition of the public mind at scooba , but these additional facts have been learned . the",sheriff,of kemper county has wired gov . vardaman that the condition at scooba is critical and asking him to send,sheriff,1910,13995,0,sn85034375,"The Grenada sentinel (Grenada, Miss.)",1906,12,29,seq-3,ed-1,1,http://localhost:62222/pages/13995/msar_flax_ver01/sn85034375/1906/12/29/ed-1/seq-3/1,Mississippi,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/13995_0.txt
14003_0.txt,522,522,"bodily out of the building . silent march to death , as the lynchers marched across the city not a",policeman,"was visible nor a soul in sight . several heads stuck out of windows , but quickly withdrew at the",police,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14003_0.txt,936,936,the fear that if she positively recognized him her husband would possibly have shot the man then and there .,sheriff,did not believe talk . sheriff linth im's explanation of the apparent lack of preparedness for an attack of the,sheriff,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14003_0.txt,942,942,recognized him her husband would possibly have shot the man then and there . sheriff did not believe talk .,sheriff,linth im's explanation of the apparent lack of preparedness for an attack of the jail is that he did not,sheriff,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14003_0.txt,993,993,". there had been considerable talk of mob violence on sunday and monday , and on these two nights the",sheriff,"made his home at the jail , being locked in the same tier of cells with his prisoner . the",sheriff,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14003_0.txt,1032,1032,". the next regular term of the circuit court for the county is april , and state's attorney green and",sheriff,linthicum this morning seemed to expect no developments which would warrant an earlier session of either court or jury .,sheriff,692,14003,0,sn83045433,"The Washington herald (Washington, D.C...)",1906,12,22,seq-4,ed-1,1,http://localhost:62222/pages/14003/dlc_hotel_ver01/sn83045433/1906/12/22/ed-1/seq-4/1,District of Columbia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14003_0.txt
14011_0.txt,57,57,"council of mobile , was slightly wound ed in the hand during a fight at the county jail between deputy",sheriffs,"and a crowd of men who were determined to capture dick robinson , a the mob is still hunt young",sheriff,2017,14011,0,sn84036162,"The Havre herald (Havre, Mont.)",1906,10,5,seq-8,ed-1,1,http://localhost:62222/pages/14011/mthi_nuthatch_ver01/sn84036162/1906/10/05/ed-1/seq-8/1,Montana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14011_0.txt
14011_0.txt,181,181,"three hours he was captured . he was taken before the girl , who at once identified him . deputy",sheriff,"fatch , knowing that the negro's life would be taken by a mob if he brought him into this city",sheriff,2017,14011,0,sn84036162,"The Havre herald (Havre, Mont.)",1906,10,5,seq-8,ed-1,1,http://localhost:62222/pages/14011/mthi_nuthatch_ver01/sn84036162/1906/10/05/ed-1/seq-8/1,Montana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14011_0.txt
14011_0.txt,340,340,crowd was on the march for the jail . smashed the jail door . powers met the leaders of the,sheriff,"mob and informed them that the lyons sidney , chairman of the city mobile , ala . , oct .",sheriff,2017,14011,0,sn84036162,"The Havre herald (Havre, Mont.)",1906,10,5,seq-8,ed-1,1,http://localhost:62222/pages/14011/mthi_nuthatch_ver01/sn84036162/1906/10/05/ed-1/seq-8/1,Montana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14011_0.txt
14013_1.txt,43,43,"rose dale , kansas , last night , but was cut down before he strangled , and taken to the",police,station . the man was found under bed of a white wo- man . the,police,2727,14013,1,sn85042303,"The Daily Ardmoreite (Ardmore, Okla.)",1906,5,24,seq-4,ed-1,1,http://localhost:62222/pages/14013/okhi_kiowa_ver01/sn85042303/1906/05/24/ed-1/seq-4/1,Oklahoma,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14013_1.txt
14014_0.txt,75,75,river . the rope broke and the negro's body fell and the mob quickly riddled him with bul lets .,sheriff,shipp and the jailer were locked in a bathroom when the mob se cured the prisoner . there was no,sheriff,2105,14014,0,2010270509,"The frontier. (O'Neill City, H...)",1906,3,22,seq-7,ed-1,1,http://localhost:62222/pages/14014/nbu_keithsbear_ver02/2010270509/1906/03/22/ed-1/seq-7/1,Nebraska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14014_0.txt
14014_0.txt,184,184,seventy- five of the better class of citizens assembled at the jail and at once gained admission . overpowering the,sheriff,"and his deputies they secured the prisoner and quietly led him to the bridge , where the hanging was carried",sheriff,2105,14014,0,2010270509,"The frontier. (O'Neill City, H...)",1906,3,22,seq-7,ed-1,1,http://localhost:62222/pages/14014/nbu_keithsbear_ver02/2010270509/1906/03/22/ed-1/seq-7/1,Nebraska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14014_0.txt
14016_0.txt,61,61,"at joplin recently , has been sentenced to ten years ' imprisonment in the penitentiary . gilyard had killed a",policeman,who was trying to arrest him . mitchell was charged with climbing the telegraph pole and adjusting the rope with,police,2823,14016,0,sn99062034,"The Madison daily leader (Madison, S.D.)",1903,6,5,seq-1,ed-1,1,http://localhost:62222/pages/14016/sdhi_faroe_ver01/sn99062034/1903/06/05/ed-1/seq-1/1,South Dakota,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14016_0.txt
14017_0.txt,408,408,50 men composed the mob that did the lynching . it was well organized and worked with expedition . the,sheriff,and nis deputies were overcome and bound and then placed in one of the cells of the jail . clif,sheriff,2007,14017,0,sn84036008,"The Billings gazette (Billings, Mont.)",1903,5,29,seq-4,ed-1,1,http://localhost:62222/pages/14017/mthi_kelseya_ver02/sn84036008/1903/05/29/ed-1/seq-4/1,Montana,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14017_0.txt
14018_0.txt,85,85,thicket and accomplished his purpose . a mob pursued and caught him and had strung him up when a deputy,sheriff,and posse arrived . the negro was taken down in response to appeals of the posse . he confessed his,sheriff,877,14018,0,sn89053706,"The Atlanta constitution (Atlanta, Ga.)",1903,6,15,seq-11,ed-1,1,http://localhost:62222/pages/14018/gu_graco_ver01/sn89053706/1903/06/15/ed-1/seq-11/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14018_0.txt
14020_0.txt,65,65,"n . c . , negro . mob pursued and caught him and had strung him up when a deputy",sheriff,arrived . the was and posse negro taken down in response to appeals of the posse . he confessed to,sheriff,2295,14020,0,sn91068367,"The semi-weekly messenger (Wilmington, N.C...)",1903,6,16,seq-7,ed-1,1,http://localhost:62222/pages/14020/ncu_green_ver01/sn91068367/1903/06/16/ed-1/seq-7/1,North Carolina,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14020_0.txt
14022_0.txt,122,122,"at 5 o'clock , a mob of five hundred persons proceeded to the jail and demanded the keys . the",sheriff,refused to give them up when the doors were broken open and the negro brought out and hung to a,sheriff,2229,14022,0,sn85042204,"Tarboro' press (Tarborough, (Ed...))",1851,9,6,seq-1,ed-1,1,http://localhost:62222/pages/14022/ncu_dan_ver01/sn85042204/1851/09/06/ed-1/seq-1/1,North Carolina,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14022_0.txt
14024_0.txt,146,146,a fish and oyster shop in the sububrbs of berk ley . he was taken early yesterday morning from the,police,"station , where he was confined , by a mob of 50 mask- ed men and lynched . blount had",police,1142,14024,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1904,10,25,seq-1,ed-1,1,http://localhost:62222/pages/14024/iune_guttenberg_ver01/sn92053934/1904/10/25/ed-1/seq-1/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14024_0.txt
14024_0.txt,181,181,"men and lynched . blount had been arrested saturday night for striking t . d . holloman , a berkley",policeman,"in the face with a lighted lamp . ,",police,1142,14024,0,sn92053934,"Rock Island Argus. (Rock Island, Il...)",1904,10,25,seq-1,ed-1,1,http://localhost:62222/pages/14024/iune_guttenberg_ver01/sn92053934/1904/10/25/ed-1/seq-1/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14024_0.txt
14031_1.txt,102,102,"resisted and was shot down . geo . t . larkin started for knoxville but was arrested , by the",sheriff,and carried back to regers ville to- day . it was feared that the prisoner would be lynched . the,sheriff,835,14031,1,sn82015137,Savannah morning news (Savannah),1881,6,17,seq-1,ed-1,1,http://localhost:62222/pages/14031/gu_ace_ver02/sn82015137/1881/06/17/ed-1/seq-1/1,Georgia,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14031_1.txt
14040_0.txt,229,229,". a meet was held shortly afterward and some two hundred citizens resolved to hang alonzo tibbetts , but the",sheriff,got wind of the affair and had him secured in prison . on the morn going of the 27th ultimo,sheriff,1484,14040,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/14040/me_edgecomb_ver02/sn83016025/1867/08/05/ed-1/seq-2/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14040_0.txt
14040_0.txt,383,383,"be done by them to prevent it , but were overpowered and carried away by the mob bodily . the",sheriff,"left the jail about noon without leaving any guard , and went into the country to serve . some papers",sheriff,1484,14040,0,sn83016025,"The Portland daily press (Portland, Me.)",1867,8,5,seq-2,ed-1,1,http://localhost:62222/pages/14040/me_edgecomb_ver02/sn83016025/1867/08/05/ed-1/seq-2/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14040_0.txt
14043_0.txt,799,799,"clear beyond peradventure . it is believed that more than one person was concerned in the murder , and the",police,"are on the track of the supposed accomplices of merrick . special dispatch to the tribuna indianapolis , ind .",police,767,14043,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1878,9,24,seq-5,ed-1,1,http://localhost:62222/pages/14043/dlc_michigan_ver01/sn84031492/1878/09/24/ed-1/seq-5/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14043_0.txt
14045_0.txt,264,264,"a republican , is one of the wealthy citizens of kemper countr ; has for years held the position of",sheriff,", with other prominent and responsible offices ; and is a southern- born gentlo man . while he is a",sheriff,703,14045,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_0.txt
14045_0.txt,715,715,". he was the only man fonnd , in the dark day , bold enough to take the appointment of",sheriff,"of warren county , when peter crosby was forcibly deposed by the white league . a young man , of",sheriff,703,14045,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_0.txt
14045_1.txt,208,208,"a judge of probate under the confederacy , and when civil government was re- established ho obtained the othce of",sheriff,". in this position he virtually ruled the county for seven years , until the political revolution of 1875 .",sheriff,708,14045,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_1.txt
14045_1.txt,1267,1267,"the gallowe- liko hitching- bars around the court- llouse , they sur rounded judge chisolm's house and insisted that the",sheriff,"should take the prisoners to the jail . this was done , and a guard of six mon , selected",sheriff,708,14045,1,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1877,5,14,seq-2,ed-1,1,http://localhost:62222/pages/14045/dlc_jefferson_ver02/sn84031492/1877/05/14/ed-1/seq-2/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14045_1.txt
14049_0.txt,85,85,"state he proposes to strike , not at the lynchers , but at the officers , especially the judges and",sheriffs,within whose jurisdiction lynchings occur . he will accordingly make in his next message to the legislature strong recommendations for,sheriff,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14049_0.txt,153,153,be taken from the officers of the law and lynched as a rule recent lynchings have occurred because judges and,sheriff's,hesitate to call for assistance until too late for fear of offending the mob . all the lynchings have been,sheriff,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14049_0.txt,771,771,"masked and on horse back , who rode to the jail in the middle of the night and compelled the",sheriff,"to surrender the prisoner . he was taken to the nearest tree and hanged . the next chang , a",sheriff,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14049_0.txt,997,997,"legal execution of the criminal . the mob even took possession of the telegraph station , refused to allow the",sheriff,"to telegraph to the governor for troops , and refused to allow any word of the lynching to go out",sheriff,2484,14049,0,sn83030272,The sun (New York [N.Y.]) 1833-1916,1902,11,9,seq-29,ed-1,1,http://localhost:62222/pages/14049/nn_decartes_ver01/sn83030272/1902/11/09/ed-1/seq-29/1,New York,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14049_0.txt
14216_0.txt,48,48,"including justices of the peace , members of the church , and others , proceeded to the jail resisted the",sheriff,", and carried off william grayson , a free negro . they dragged him to the woods , where they",sheriff,1476,14216,0,sn82014356,"Eastern times (Bath, Me.)",1850,8,1,seq-3,ed-1,1,http://localhost:62222/pages/14216/me_calais_ver02/sn82014356/1850/08/01/ed-1/seq-3/1,Maine,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14216_0.txt
14231_0.txt,103,103,would have been hung without the action of a judge or jury but for the timely ar rival of the,sheriff,". to him those 400 furious men yielded up the culprit , and , in doing it , lustrated the",sheriff,774,14231,0,sn84031492,"Chicago daily tribune (Chicago, Ill.) 1872-1963",1878,10,14,seq-4,ed-1,1,http://localhost:62222/pages/14231/dlc_michigan_ver01/sn84031492/1878/10/14/ed-1/seq-4/1,Illinois,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14231_0.txt
14232_0.txt,161,161,taken to a hospital but was later taken from the hospital by a mob and lynched . dragged through street,sheriff,"monroe according to watts , three members of the mob the hospital and took entered vinson away . the nurses",sheriff,1505,14232,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1942,7,18,seq-1,ed-1,1,http://localhost:62222/pages/14232/mimtptc_albion_ver01/sn92063852/1942/07/18/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14232_0.txt
14232_0.txt,194,194,"and took entered vinson away . the nurses in the institution didn't get a good look at them , the",sheriff,tated . he further said the victim's body indicated that it had been dragged behind an automobile before be ing,sheriff,1505,14232,0,sn92063852,"The Detroit tribune. (Detroit, Mich.)",1942,7,18,seq-1,ed-1,1,http://localhost:62222/pages/14232/mimtptc_albion_ver01/sn92063852/1942/07/18/ed-1/seq-1/1,Michigan,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14232_0.txt
14238_0.txt,168,168,head . a posse with bloodhounds sought the negrocs for several hours but a railroad man found them and summoned,sheriff,"seymour welch . mound city , july 22 . two negrocs suspected of slaying daisy wilson have been lodged in",sheriff,8,14238,0,sn84020657,"The Alaska daily empire (Juneau, Alaska)",1924,7,22,seq-1,ed-1,1,http://localhost:62222/pages/14238/ak_goshawk_ver01/sn84020657/1924/07/22/ed-1/seq-1/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14238_0.txt
14238_0.txt,224,224,"organizer , quieted a mob intent on lynching by speaking a prayer in front of the city hall . the",sheriff,deputized several in the crowd to then guard the prisoners .,sheriff,8,14238,0,sn84020657,"The Alaska daily empire (Juneau, Alaska)",1924,7,22,seq-1,ed-1,1,http://localhost:62222/pages/14238/ak_goshawk_ver01/sn84020657/1924/07/22/ed-1/seq-1/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14238_0.txt
14241_0.txt,38,38,from the officers by a mob com posed of a thousand citizens and lynch . he shot and killed a,policeman,yesterday ed .,police,27,14241,0,sn98059811,"Seward weekly gateway. (Seward, Alaska)",1907,8,3,seq-4,ed-1,1,http://localhost:62222/pages/14241/ak_harborseal_ver04/sn98059811/1907/08/03/ed-1/seq-4/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14241_0.txt
14242_0.txt,64,64,brutal treat ment airy claimed the official had accorded him . airy had been shot and wounded by a deputy,sheriff,before he was captured . after the body of airy was hanged to a tree the mob litterally riddled it,sheriff,20,14242,0,sn87062013,"The Nome nugget. (Nome, Alaska)",1925,2,28,seq-5,ed-1,1,http://localhost:62222/pages/14242/ak_halibut_ver01/sn87062013/1925/02/28/ed-1/seq-5/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14242_0.txt
14244_0.txt,261,261,"besides lynching the negro , the mobbed killed one un identified white man . approximately 50 persons were wounded .",police,officers have arrested 20 men charged with being implicated in the trouble . soldiers rushed here from ft . crook,police,15,14244,0,sn96060003,"The daily Alaska citizen. (Fairbanks, Alas...)",1919,9,30,seq-1,ed-1,1,http://localhost:62222/pages/14244/ak_gyrfalcon_ver01/sn96060003/1919/09/30/ed-1/seq-1/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14244_0.txt
14245_0.txt,83,83,was protected from being taken into the hands of the mob twice saturday by the quick think- -ing of the,sheriff,who had the farmer in custody . two hundred heavily armed men found read sunday night in the cheyenne county,sheriff,28,14245,0,sn87062169,"Seward daily gateway (Seward, Alaska)",1932,4,18,seq-1,ed-1,1,http://localhost:62222/pages/14245/ak_icelandgull_ver01/sn87062169/1932/04/18/ed-1/seq-1/1,Alaska,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14245_0.txt
14250_0.txt,1,1,,sheriff,"s . b . lard , of riley county , kan . , arrested ike warren , a jointist ,",sheriff,49,14250,0,sn85032996,"The Mena weekly star (Mena, Ark.)",1897,10,27,seq-4,ed-1,1,http://localhost:62222/pages/14250/arhi_electabuzz_ver01/sn85032996/1897/10/27/ed-1/seq-4/1,Arkansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14250_0.txt
14250_0.txt,62,62,"deputy got drunk , allowed warren to take his pistol from him , who started to leaye , but met",sheriff,lard and shot him to death . a mob started to lynch the murderer but was pursuaded not to do,sheriff,49,14250,0,sn85032996,"The Mena weekly star (Mena, Ark.)",1897,10,27,seq-4,ed-1,1,http://localhost:62222/pages/14250/arhi_electabuzz_ver01/sn85032996/1897/10/27/ed-1/seq-4/1,Arkansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14250_0.txt
14257_0.txt,13,13,the plot revealed . lynching of tennessee negroes at last unearthed .,sheriff's,son gives it away . he tells the grand jury the whole plan after reing threatened to be sent to,sheriff,54,14257,0,sn89051168,"Pine Bluff daily graphic. (Pine Bluff, Ark...)",1894,9,11,seq-2,ed-1,1,http://localhost:62222/pages/14257/arhi_elvis_ver01/sn89051168/1894/09/11/ed-1/seq-2/1,Arkansas,/Users/robwells/Code/hcij_lynching_phase_two/articles_cleaned_2023_03_08/14257_0.txt
